Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
274.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.845	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0906	 0	 -70.0139	 -74.7399	 0	 -70.0139	 -61.3891	 0	 -70.0047	 -48.3765	 0	 -67.0188	 -36.6919	 0	 -60.5599	 -26.6552	 0	 -51.7557	 -18.1167	 0	 -41.4918	 -10.7984	 0	 -30.3247	 -4.44339	 0	 -18.5825	 44162.1	 44151.4	 44130.9	 44102.4	 44068.7	 44032.8	 43998.1	 43967.6	 43943.5	 43926.9	 43918	 43916	 43919.6	 43927.4	 45079.4	 50214.3	 58444.3	 68671.3	 80125.7	 92348.1	 
274.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.845	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0906	 0	 -70.0139	 -74.7398	 0	 -70.0139	 -61.3891	 0	 -70.0046	 -48.3791	 0	 -67.0071	 -36.6975	 0	 -60.5429	 -26.6597	 0	 -51.7399	 -18.1149	 0	 -41.4812	 -10.7883	 0	 -30.3195	 -4.42409	 0	 -18.5823	 44271.7	 44260.4	 44238.9	 44209	 44173.7	 44136.1	 44099.7	 44067.8	 44042.5	 44025.2	 44015.9	 44013.8	 44017.6	 44025.8	 45190.1	 50336.4	 58572.1	 68797.8	 80247.2	 92464.6	 
274.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.845	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0906	 0	 -70.0139	 -74.7398	 0	 -70.0139	 -61.389	 0	 -70.0046	 -48.3818	 0	 -66.9951	 -36.7031	 0	 -60.5257	 -26.6643	 0	 -51.7239	 -18.1131	 0	 -41.4705	 -10.7781	 0	 -30.3144	 -4.40464	 0	 -18.5822	 44379.7	 44367.9	 44345.4	 44314.3	 44277.3	 44238	 44200.1	 44166.7	 44140.4	 44122.4	 44112.8	 44110.8	 44114.9	 44123.6	 45300.6	 50458.2	 58699.6	 68923.8	 80368.1	 92580.1	 
274.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.845	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0906	 0	 -70.0139	 -74.7398	 0	 -70.0139	 -61.389	 0	 -70.0045	 -48.3846	 0	 -66.9829	 -36.7087	 0	 -60.5084	 -26.6688	 0	 -51.7079	 -18.1113	 0	 -41.4597	 -10.7676	 0	 -30.3093	 -4.38505	 0	 -18.582	 44483.2	 44471.2	 44448.2	 44416.4	 44378.6	 44338.5	 44299.7	 44265.7	 44238.9	 44220.6	 44210.9	 44209	 44213.5	 44222.6	 45412.6	 50581.4	 58828.1	 69050.4	 80489.3	 92695.8	 
275	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0906	 0	 -70.0139	 -74.7398	 0	 -70.0139	 -61.389	 0	 -70.0044	 -48.3875	 0	 -66.9704	 -36.7143	 0	 -60.491	 -26.6732	 0	 -51.6918	 -18.1095	 0	 -41.4488	 -10.757	 0	 -30.3042	 -4.3653	 0	 -18.5819	 44594.4	 44581.9	 44558.1	 44525.1	 44486	 44444.4	 44404.3	 44369	 44341.3	 44322.4	 44312.4	 44310.5	 44315.2	 44324.6	 45527.9	 50707.8	 58959.2	 69179.5	 80612.8	 92813.6	 
275.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0905	 0	 -70.0139	 -74.7398	 0	 -70.0139	 -61.389	 0	 -70.0044	 -48.3905	 0	 -66.9575	 -36.7199	 0	 -60.4733	 -26.6774	 0	 -51.6757	 -18.1076	 0	 -41.4378	 -10.7462	 0	 -30.2992	 -4.34541	 0	 -18.5818	 44705.8	 44693.2	 44669.2	 44635.9	 44596.4	 44554.4	 44514	 44478.4	 44450.5	 44431.4	 44421.5	 44419.6	 44424.4	 44434.1	 45651.1	 50841.5	 59097	 69315.1	 80742.7	 92937.9	 
275.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0905	 0	 -70.0139	 -74.7397	 0	 -70.0139	 -61.3889	 0	 -70.0043	 -48.3936	 0	 -66.9441	 -36.7255	 0	 -60.4555	 -26.6814	 0	 -51.6597	 -18.1056	 0	 -41.4269	 -10.7352	 0	 -30.2941	 -4.32536	 0	 -18.5817	 44826.2	 44813.2	 44788.5	 44754.1	 44713.4	 44670.2	 44628.4	 44591.8	 44562.9	 44543.2	 44532.8	 44530.7	 44535.5	 44545.2	 45776.3	 50977.2	 59235.8	 69451.1	 80873	 93062.3	 
275.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0905	 0	 -70.0139	 -74.7397	 0	 -70.0139	 -61.3889	 0	 -70.0042	 -48.3968	 0	 -66.9303	 -36.731	 0	 -60.4376	 -26.6851	 0	 -51.6438	 -18.1034	 0	 -41.4159	 -10.7241	 0	 -30.289	 -4.30517	 0	 -18.5816	 44945.2	 44932.1	 44907	 44872.3	 44831.2	 44787.5	 44745.3	 44708.3	 44679.1	 44659.3	 44648.8	 44646.9	 44651.8	 44661.9	 45908	 51119	 59380.1	 69592.6	 81008.7	 93192.2	 
275.4	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0905	 0	 -70.0139	 -74.7397	 0	 -70.0139	 -61.3889	 0	 -70.0042	 -48.4002	 0	 -66.9158	 -36.7364	 0	 -60.4194	 -26.6885	 0	 -51.6279	 -18.101	 0	 -41.4049	 -10.7128	 0	 -30.2839	 -4.28484	 0	 -18.5815	 45067.3	 45054.1	 45029	 44994.3	 44953	 44909.2	 44867	 44829.9	 44800.8	 44781.1	 44770.8	 44769	 44774.2	 44784.5	 46046.3	 51267.1	 59529.8	 69739	 81149.4	 93327.2	 
275.5	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0904	 0	 -70.0139	 -74.7396	 0	 -70.0139	 -61.3888	 0	 -70.0041	 -48.4037	 0	 -66.9008	 -36.7418	 0	 -60.4011	 -26.6916	 0	 -51.6122	 -18.0983	 0	 -41.394	 -10.7015	 0	 -30.2788	 -4.26435	 0	 -18.5814	 45202.8	 45189.3	 45163.5	 45127.8	 45085.4	 45040.3	 44996.9	 44958.7	 44928.7	 44908.2	 44897.4	 44895.3	 44900.3	 44910.5	 46188.5	 51418.8	 59681.8	 69887.2	 81291.7	 93463.7	 
275.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0904	 0	 -70.0139	 -74.7396	 0	 -70.0139	 -61.3888	 0	 -70.004	 -48.4074	 0	 -66.8852	 -36.7471	 0	 -60.3826	 -26.6944	 0	 -51.5966	 -18.0954	 0	 -41.3832	 -10.6901	 0	 -30.2736	 -4.24372	 0	 -18.5813	 45330.6	 45317.5	 45292.5	 45257.7	 45216.6	 45172.9	 45130.7	 45093.8	 45064.9	 45045.3	 45035.2	 45033.7	 45039.1	 45049.6	 46344.9	 51584.3	 59847.2	 70048.8	 81447.9	 93614.4	 
275.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0904	 0	 -70.0139	 -74.7396	 0	 -70.0139	 -61.3888	 0	 -70.004	 -48.4112	 0	 -66.8691	 -36.7524	 0	 -60.3639	 -26.6968	 0	 -51.5811	 -18.0921	 0	 -41.3726	 -10.6786	 0	 -30.2684	 -4.22295	 0	 -18.5812	 45475.5	 45462.1	 45436.7	 45401.5	 45359.6	 45315.2	 45272.3	 45234.7	 45205.1	 45184.9	 45174.3	 45172.3	 45177.3	 45187.4	 46500.1	 51748.1	 60009.4	 70206	 81599.3	 93760.1	 
275.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0903	 0	 -70.0139	 -74.7395	 0	 -70.0139	 -61.3887	 0	 -70.0039	 -48.4152	 0	 -66.8524	 -36.7576	 0	 -60.3449	 -26.699	 0	 -51.5656	 -18.0885	 0	 -41.362	 -10.6671	 0	 -30.2632	 -4.20204	 0	 -18.5811	 45618.3	 45605.1	 45580	 45545.1	 45503.7	 45459.8	 45417.4	 45380.2	 45351	 45331.2	 45320.9	 45319.2	 45324.4	 45334.6	 46666.1	 51922.8	 60182.1	 70373.9	 81761.7	 93917.1	 
275.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0903	 0	 -70.0139	 -74.7395	 0	 -70.0139	 -61.3887	 0	 -70.0038	 -48.4193	 0	 -66.8352	 -36.7629	 0	 -60.3257	 -26.7009	 0	 -51.5502	 -18.0845	 0	 -41.3515	 -10.6554	 0	 -30.2579	 -4.18099	 0	 -18.581	 45765.4	 45752.4	 45727.7	 45693.3	 45652.6	 45609.4	 45567.7	 45531.2	 45502.6	 45483.2	 45473.2	 45471.7	 45476.9	 45487.2	 46838	 52103.2	 60359.6	 70546	 81928.4	 94078.6	 
276	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0903	 0	 -70.0139	 -74.7395	 0	 -70.0139	 -61.3887	 0	 -70.0037	 -48.4236	 0	 -66.8175	 -36.7681	 0	 -60.3062	 -26.7027	 0	 -51.5348	 -18.0803	 0	 -41.3412	 -10.6436	 0	 -30.2526	 -4.1598	 0	 -18.5809	 45924.8	 45911.7	 45886.7	 45851.9	 45810.7	 45767	 45724.7	 45687.7	 45658.5	 45638.6	 45628.2	 45626.2	 45631.1	 45641	 47011.7	 52285	 60537.7	 70718	 82094.7	 94239.5	 
276.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0902	 0	 -70.0139	 -74.7394	 0	 -70.0139	 -61.3886	 0	 -70.0036	 -48.428	 0	 -66.7995	 -36.7735	 0	 -60.2865	 -26.7042	 0	 -51.5194	 -18.0757	 0	 -41.3309	 -10.6316	 0	 -30.2473	 -4.13847	 0	 -18.5808	 46067.9	 46055.6	 46032.1	 45999.6	 45961.1	 45920.3	 45880.9	 45846.5	 45819.7	 45801.8	 45792.8	 45791.8	 45797.3	 45807.5	 47199.3	 52481.1	 60730.2	 70904.6	 82276	 94415.9	 
276.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0902	 0	 -70.0139	 -74.7394	 0	 -70.0139	 -61.3886	 0	 -70.0036	 -48.4325	 0	 -66.7811	 -36.7789	 0	 -60.2665	 -26.7057	 0	 -51.5038	 -18.0709	 0	 -41.3208	 -10.6194	 0	 -30.242	 -4.117	 0	 -18.5808	 46233.2	 46220.9	 46197.5	 46165	 46126.4	 46085.4	 46045.9	 46011.2	 45983.8	 45965.3	 45955.5	 45953.7	 45958.3	 45967.6	 47379.9	 52669.4	 60913.4	 71080.4	 82445.5	 94580.1	 
276.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0902	 0	 -70.0139	 -74.7394	 0	 -70.0139	 -61.3885	 0	 -70.0035	 -48.4371	 0	 -66.7624	 -36.7844	 0	 -60.2461	 -26.7072	 0	 -51.4882	 -18.0658	 0	 -41.3106	 -10.607	 0	 -30.2368	 -4.0954	 0	 -18.5807	 46396.9	 46384.9	 46362	 46330.1	 46292.3	 46252.2	 46213.5	 46179.5	 46152.8	 46134.6	 46125.1	 46123.4	 46128	 46137.1	 47571.3	 52869.1	 61108.4	 71268.5	 82627.7	 94757.3	 
276.4	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0901	 0	 -70.0139	 -74.7393	 0	 -70.0139	 -61.3885	 0	 -70.0034	 -48.4418	 0	 -66.7435	 -36.79	 0	 -60.2255	 -26.7086	 0	 -51.4724	 -18.0606	 0	 -41.3004	 -10.5944	 0	 -30.2317	 -4.07367	 0	 -18.5806	 46566.3	 46554.2	 46531.1	 46499.2	 46461.2	 46420.9	 46382	 46347.9	 46321.1	 46302.8	 46293.1	 46291.3	 46295.7	 46304.6	 47761.1	 53067.5	 61302.1	 71454.8	 82807.8	 94932.3	 
276.5	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0901	 0	 -70.0139	 -74.7393	 0	 -70.0139	 -61.3885	 0	 -70.0033	 -48.4465	 0	 -66.7245	 -36.7958	 0	 -60.2046	 -26.7102	 0	 -51.4563	 -18.0553	 0	 -41.2902	 -10.5815	 0	 -30.2266	 -4.0518	 0	 -18.5806	 46725.3	 46713.7	 46691.5	 46660.8	 46624.3	 46585.5	 46548	 46515.1	 46489.3	 46471.8	 46462.6	 46461	 46465.5	 46474.4	 47953.7	 53269	 61498.7	 71643.9	 82990.5	 95109.7	 
276.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0901	 0	 -70.0139	 -74.7392	 0	 -70.0139	 -61.3884	 0	 -70.0032	 -48.4513	 0	 -66.7054	 -36.8018	 0	 -60.1834	 -26.7118	 0	 -51.4401	 -18.05	 0	 -41.2799	 -10.5683	 0	 -30.2216	 -4.0298	 0	 -18.5805	 46893.3	 46881.7	 46859.5	 46828.8	 46792.4	 46753.6	 46716.2	 46683.4	 46657.6	 46640.1	 46630.9	 46629.2	 46633.5	 46642.2	 48144.6	 53468.9	 61693.9	 71831.1	 83170.9	 95284.6	 
276.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.09	 0	 -70.0139	 -74.7392	 0	 -70.0139	 -61.3884	 0	 -70.0031	 -48.4561	 0	 -66.6862	 -36.8079	 0	 -60.1619	 -26.7137	 0	 -51.4235	 -18.0447	 0	 -41.2695	 -10.5548	 0	 -30.2167	 -4.00767	 0	 -18.5804	 47064.7	 47053	 47030.7	 46999.8	 46963.1	 46924.1	 46886.4	 46853.4	 46827.3	 46809.5	 46800.1	 46798.2	 46802.4	 46810.9	 48336.8	 53670.4	 61891.1	 72020.5	 83353.1	 95461.2	 
276.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.09	 0	 -70.0139	 -74.7392	 0	 -70.0139	 -61.3883	 0	 -70.003	 -48.4609	 0	 -66.6672	 -36.8142	 0	 -60.1402	 -26.7158	 0	 -51.4067	 -18.0395	 0	 -41.2589	 -10.5411	 0	 -30.2119	 -3.98542	 0	 -18.5804	 47220.4	 47209.4	 47188.5	 47159.5	 47125.1	 47088.5	 47053.2	 47022.4	 46998.3	 46982	 46973.7	 46972.6	 46977.2	 46985.9	 48535.6	 53879.2	 62096.2	 72217.9	 83543.4	 95645.9	 
276.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.09	 0	 -70.0139	 -74.7391	 0	 -70.0139	 -61.3883	 0	 -70.0029	 -48.4658	 0	 -66.6482	 -36.8207	 0	 -60.1182	 -26.7181	 0	 -51.3896	 -18.0344	 0	 -41.2481	 -10.5272	 0	 -30.207	 -3.96303	 0	 -18.5804	 47387.3	 47376.5	 47355.8	 47327.1	 47293	 47256.8	 47221.8	 47191.1	 47166.9	 47150.4	 47141.7	 47139.9	 47143.8	 47151.8	 48724.7	 54077.9	 62290.7	 72404	 83721.4	 95817.6	 
277	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0899	 0	 -70.0139	 -74.7391	 0	 -70.0139	 -61.3883	 0	 -70.0028	 -48.4706	 0	 -66.6293	 -36.8274	 0	 -60.096	 -26.7207	 0	 -51.3721	 -18.0294	 0	 -41.2371	 -10.5133	 0	 -30.2022	 -3.94051	 0	 -18.5803	 47547.4	 47536.9	 47516.8	 47489	 47456	 47421	 47387.2	 47357.7	 47334.5	 47318.8	 47310.8	 47309.5	 47313.7	 47321.8	 48918.8	 54282.5	 62492.5	 72598.2	 83907.7	 95997.7	 
277.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0899	 0	 -70.0139	 -74.7391	 0	 -70.0139	 -61.3882	 0	 -70.0027	 -48.4755	 0	 -66.6106	 -36.8343	 0	 -60.0737	 -26.7237	 0	 -51.3543	 -18.0247	 0	 -41.2259	 -10.4992	 0	 -30.1973	 -3.91787	 0	 -18.5803	 47688.5	 47679.2	 47661.4	 47636.8	 47607.6	 47576.7	 47547	 47521.2	 47501.2	 47488	 47481.7	 47481.5	 47486.3	 47494.5	 49115.7	 54490.1	 62697.9	 72796.1	 84097.7	 96181.3	 
277.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0899	 0	 -70.0139	 -74.739	 0	 -70.0139	 -61.3882	 0	 -70.0026	 -48.4803	 0	 -66.5921	 -36.8413	 0	 -60.0512	 -26.7269	 0	 -51.3362	 -18.0202	 0	 -41.2145	 -10.4853	 0	 -30.1923	 -3.89511	 0	 -18.5804	 47845.8	 47837.1	 47820.5	 47797.6	 47770.3	 47741.4	 47713.5	 47689.1	 47670	 47657.1	 47650.6	 47649.8	 47653.6	 47660.7	 49304.7	 54689.1	 62894.1	 72984	 84276.8	 96353.3	 
277.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0898	 0	 -70.0139	 -74.739	 0	 -70.0139	 -61.3881	 0	 -70.0025	 -48.4851	 0	 -66.5738	 -36.8484	 0	 -60.0287	 -26.7305	 0	 -51.3178	 -18.0159	 0	 -41.2028	 -10.4714	 0	 -30.1873	 -3.87222	 0	 -18.5804	 48006.3	 47998.3	 47982.9	 47961.6	 47936.3	 47909.4	 47883.6	 47860.9	 47843.2	 47831.3	 47825.3	 47824.5	 47827.9	 47834.3	 49501.9	 54897	 63100.5	 73183.1	 84467.7	 96537.3	 
