Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
380	 125229	 117634	 117634	 -248.3	 0	 -70	 
380.1	 125614	 117513	 117513	 -248.3	 0	 -70	 
380.2	 125989	 117452	 117452	 -248.3	 0	 -70	 
380.3	 126285	 117338	 117338	 -248.3	 0	 -70	 
380.4	 126540	 117139	 117139	 -248.3	 0	 -70	 
380.5	 126842	 116941	 116941	 -248.3	 0	 -70	 
380.6	 127224	 116827	 116827	 -248.3	 0	 -70	 
380.7	 127616	 116749	 116749	 -248.3	 0	 -70	 
380.8	 127945	 116616	 116616	 -248.3	 0	 -70	 
380.9	 128235	 116430	 116430	 -248.3	 0	 -70	 
381	 128551	 116264	 116264	 -248.3	 0	 -70	 
381.1	 128916	 116173	 116173	 -248.3	 0	 -70	 
381.2	 126146	 116085	 116085	 -248.3	 0	 -70	 
381.3	 124876	 115898	 115898	 -248.3	 0	 -70	 
381.4	 125874	 115825	 115825	 -248.3	 0	 -70	 
381.5	 128382	 115701	 115701	 -248.3	 0	 -70	 
381.6	 129147	 115572	 115572	 -248.3	 0	 -70	 
381.7	 127706	 115430	 115430	 -248.3	 0	 -70	 
381.8	 127359	 115389	 115389	 -248.3	 0	 -70	 
381.9	 128790	 115402	 115402	 -248.3	 0	 -70	 
382	 130631	 115254	 115254	 -248.3	 0	 -70	 
382.1	 130541	 115027	 115027	 -248.3	 0	 -70	 
382.2	 129535	 114872	 114872	 -248.3	 0	 -70	 
382.3	 129455	 114923	 114923	 -248.3	 0	 -70	 
382.4	 130812	 114921	 114921	 -248.3	 0	 -70	 
382.5	 131907	 114717	 114717	 -248.3	 0	 -70	 
382.6	 131613	 114436	 114436	 -248.3	 0	 -70	 
382.7	 130760	 114349	 114349	 -248.3	 0	 -70	 
382.8	 130804	 114416	 114416	 -248.3	 0	 -70	 
382.9	 131821	 114366	 114366	 -248.3	 0	 -70	 
383	 132511	 114098	 114098	 -248.3	 0	 -70	 
383.1	 132175	 113845	 113845	 -248.3	 0	 -70	 
383.2	 131524	 113795	 113795	 -248.3	 0	 -70	 
383.3	 131673	 113874	 113874	 -248.3	 0	 -70	 
383.4	 132466	 113769	 113769	 -248.3	 0	 -70	 
383.5	 132951	 113480	 113480	 -248.3	 0	 -70	 
383.6	 132658	 113275	 113275	 -248.3	 0	 -70	 
383.7	 132235	 113293	 113293	 -248.3	 0	 -70	 
383.8	 132431	 113350	 113350	 -248.3	 0	 -70	 
383.9	 133090	 113201	 113201	 -248.3	 0	 -70	 
384	 133497	 112943	 112943	 -248.3	 0	 -70	 
384.1	 133331	 112816	 112816	 -248.3	 0	 -70	 
384.2	 133118	 112870	 112870	 -248.3	 0	 -70	 
384.3	 133379	 112888	 112888	 -248.3	 0	 -70	 
384.4	 134011	 112712	 112712	 -248.3	 0	 -70	 
384.5	 134474	 112493	 112493	 -248.3	 0	 -70	 
384.6	 134552	 112428	 112428	 -248.3	 0	 -70	 
384.7	 134594	 112482	 112482	 -248.3	 0	 -70	 
384.8	 134993	 112447	 112447	 -248.3	 0	 -70	 
384.9	 135643	 112255	 112255	 -248.3	 0	 -70	 
385	 136150	 112088	 112088	 -248.3	 0	 -70	 
385.1	 136293	 112062	 112062	 -248.3	 0	 -70	 
385.2	 136342	 112085	 112085	 -248.3	 0	 -70	 
385.3	 136604	 112000	 112000	 -248.3	 0	 -70	 
385.4	 137093	 111815	 111815	 -248.3	 0	 -70	 
385.5	 137509	 111697	 111697	 -248.3	 0	 -70	 
385.6	 137648	 111684	 111684	 -248.3	 0	 -70	 
385.7	 137662	 111673	 111673	 -248.3	 0	 -70	 
385.8	 137783	 111557	 111557	 -248.3	 0	 -70	 
385.9	 138081	 111407	 111407	 -248.3	 0	 -70	 
386	 138322	 111327	 111327	 -248.3	 0	 -70	 
386.1	 138356	 111317	 111317	 -248.3	 0	 -70	 
386.2	 138256	 111269	 111269	 -248.3	 0	 -70	 
386.3	 138270	 111147	 111147	 -248.3	 0	 -70	 
386.4	 138515	 111037	 111037	 -248.3	 0	 -70	 
386.5	 138839	 110986	 110986	 -248.3	 0	 -70	 
386.6	 139081	 110964	 110964	 -248.3	 0	 -70	 
386.7	 139221	 110894	 110894	 -248.3	 0	 -70	 
386.8	 139452	 110796	 110796	 -248.3	 0	 -70	 
386.9	 139831	 110720	 110720	 -248.3	 0	 -70	 
387	 140292	 110690	 110690	 -248.3	 0	 -70	 
387.1	 140640	 110657	 110657	 -248.3	 0	 -70	 
387.2	 140862	 110568	 110568	 -248.3	 0	 -70	 
387.3	 141114	 110496	 110496	 -248.3	 0	 -70	 
387.4	 141482	 110442	 110442	 -248.3	 0	 -70	 
387.5	 141941	 110407	 110407	 -248.3	 0	 -70	 
387.6	 142301	 110340	 110340	 -248.3	 0	 -70	 
387.7	 142538	 110259	 110259	 -248.3	 0	 -70	 
387.8	 142702	 110199	 110199	 -248.3	 0	 -70	 
387.9	 142919	 110149	 110149	 -248.3	 0	 -70	 
388	 143204	 110097	 110097	 -248.3	 0	 -70	 
388.1	 143468	 110013	 110013	 -248.3	 0	 -70	 
388.2	 143662	 109936	 109936	 -248.3	 0	 -70	 
388.3	 143794	 109876	 109876	 -248.3	 0	 -70	 
388.4	 143957	 109822	 109822	 -248.3	 0	 -70	 
388.5	 144183	 109759	 109759	 -248.3	 0	 -70	 
388.6	 144407	 109676	 109676	 -248.3	 0	 -70	 
388.7	 144565	 109606	 109606	 -248.3	 0	 -70	 
388.8	 144645	 109559	 109559	 -248.3	 0	 -70	 
388.9	 144696	 109505	 109505	 -248.3	 0	 -70	 
389	 144794	 109436	 109436	 -248.3	 0	 -70	 
389.1	 144954	 109372	 109372	 -248.3	 0	 -70	 
389.2	 145112	 109322	 109322	 -248.3	 0	 -70	 
389.3	 145256	 109279	 109279	 -248.3	 0	 -70	 
389.4	 145417	 109238	 109238	 -248.3	 0	 -70	 
389.5	 145647	 109184	 109184	 -248.3	 0	 -70	 
389.6	 145978	 109138	 109138	 -248.3	 0	 -70	 
389.7	 146368	 109106	 109106	 -248.3	 0	 -70	 
389.8	 146738	 109066	 109066	 -248.3	 0	 -70	 
389.9	 147093	 109025	 109025	 -248.3	 0	 -70	 
390	 147431	 108979	 108979	 -248.3	 0	 -70	 
390.1	 147792	 108937	 108937	 -248.3	 0	 -70	 
390.2	 148151	 108896	 108896	 -248.3	 0	 -70	 
390.3	 148482	 108852	 108852	 -248.3	 0	 -70	 
390.4	 148741	 108799	 108799	 -248.3	 0	 -70	 
390.5	 148969	 108751	 108751	 -248.3	 0	 -70	 
390.6	 149162	 108701	 108701	 -248.3	 0	 -70	 
390.7	 149357	 108653	 108653	 -248.3	 0	 -70	 
390.8	 149497	 108598	 108598	 -248.3	 0	 -70	 
390.9	 149578	 108539	 108539	 -248.3	 0	 -70	 
391	 149594	 108488	 108488	 -248.3	 0	 -70	 
391.1	 149601	 108439	 108439	 -248.3	 0	 -70	 
391.2	 149639	 108378	 108378	 -248.3	 0	 -70	 
391.3	 149752	 108326	 108326	 -248.3	 0	 -70	 
391.4	 149895	 108269	 108269	 -248.3	 0	 -70	 
391.5	 150069	 108222	 108222	 -248.3	 0	 -70	 
391.6	 150226	 108172	 108172	 -248.3	 0	 -70	 
391.7	 150419	 108124	 108124	 -248.3	 0	 -70	 
391.8	 150625	 108079	 108079	 -248.3	 0	 -70	 
391.9	 150859	 108031	 108031	 -248.3	 0	 -70	 
392	 151084	 107990	 107990	 -248.3	 0	 -70	 
392.1	 151299	 107949	 107949	 -248.3	 0	 -70	 
392.2	 151496	 107905	 107905	 -248.3	 0	 -70	 
392.3	 151720	 107867	 107867	 -248.3	 0	 -70	 
392.4	 151941	 107827	 107827	 -248.3	 0	 -70	 
392.5	 152166	 107788	 107788	 -248.3	 0	 -70	 
392.6	 152350	 107754	 107754	 -248.3	 0	 -70	 
392.7	 152490	 107712	 107712	 -248.3	 0	 -70	 
392.8	 152619	 107677	 107677	 -248.3	 0	 -70	 
392.9	 152749	 107637	 107637	 -248.3	 0	 -70	 
393	 152916	 107598	 107598	 -248.3	 0	 -70	 
393.1	 153099	 107565	 107565	 -248.3	 0	 -70	 
393.2	 153274	 107525	 107525	 -248.3	 0	 -70	 
393.3	 153423	 107489	 107489	 -248.3	 0	 -70	 
393.4	 153548	 107453	 107453	 -248.3	 0	 -70	 
393.5	 153642	 107414	 107414	 -248.3	 0	 -70	 
393.6	 153715	 107372	 107372	 -248.3	 0	 -70	 
393.7	 153770	 107335	 107335	 -248.3	 0	 -70	 
393.8	 153807	 107297	 107297	 -248.3	 0	 -70	 
393.9	 153838	 107257	 107257	 -248.3	 0	 -70	 
394	 153884	 107219	 107219	 -248.3	 0	 -70	 
394.1	 153947	 107186	 107186	 -248.3	 0	 -70	 
394.2	 154020	 107146	 107146	 -248.3	 0	 -70	 
394.3	 154109	 107116	 107116	 -248.3	 0	 -70	 
394.4	 154212	 107082	 107082	 -248.3	 0	 -70	 
394.5	 154345	 107050	 107050	 -248.3	 0	 -70	 
394.6	 154493	 107014	 107014	 -248.3	 0	 -70	 
394.7	 154685	 106988	 106988	 -248.3	 0	 -70	 
394.8	 154878	 106964	 106964	 -248.3	 0	 -70	 
394.9	 155085	 106937	 106937	 -248.3	 0	 -70	 
395	 155274	 106914	 106914	 -248.3	 0	 -70	 
395.1	 155445	 106892	 106892	 -248.3	 0	 -70	 
395.2	 155590	 106868	 106868	 -248.3	 0	 -70	 
395.3	 155712	 106847	 106847	 -248.3	 0	 -70	 
395.4	 155810	 106825	 106825	 -248.3	 0	 -70	 
395.5	 155848	 106795	 106795	 -248.3	 0	 -70	 
395.6	 155843	 106770	 106770	 -248.3	 0	 -70	 
395.7	 155784	 106749	 106749	 -248.3	 0	 -70	 
395.8	 155706	 106723	 106723	 -248.3	 0	 -70	 
395.9	 155631	 106699	 106699	 -248.3	 0	 -70	 
396	 155564	 106670	 106670	 -248.3	 0	 -70	 
396.1	 155517	 106649	 106649	 -248.3	 0	 -70	 
396.2	 155479	 106625	 106625	 -248.3	 0	 -70	 
396.3	 155471	 106605	 106605	 -248.3	 0	 -70	 
396.4	 155465	 106580	 106580	 -248.3	 0	 -70	 
396.5	 155495	 106557	 106557	 -248.3	 0	 -70	 
396.6	 155536	 106540	 106540	 -248.3	 0	 -70	 
396.7	 155603	 106522	 106522	 -248.3	 0	 -70	 
396.8	 155681	 106506	 106506	 -248.3	 0	 -70	 
396.9	 155786	 106491	 106491	 -248.3	 0	 -70	 
397	 155901	 106482	 106482	 -248.3	 0	 -70	 
397.1	 156017	 106478	 106478	 -248.3	 0	 -70	 
397.2	 156095	 106462	 106462	 -248.3	 0	 -70	 
397.3	 156169	 106461	 106461	 -248.3	 0	 -70	 
397.4	 156197	 106453	 106453	 -248.3	 0	 -70	 
397.5	 156211	 106448	 106448	 -248.3	 0	 -70	 
397.6	 155629	 106444	 106444	 -248.3	 0	 -70	 
397.7	 155190	 106423	 106423	 -248.3	 0	 -70	 
397.8	 155312	 106426	 106426	 -248.3	 0	 -70	 
397.9	 155963	 106431	 106431	 -248.3	 0	 -70	 
398	 156413	 106437	 106437	 -248.3	 0	 -70	 
398.1	 156281	 106450	 106450	 -248.3	 0	 -70	 
398.2	 155872	 106460	 106460	 -248.3	 0	 -70	 
398.3	 155773	 106472	 106472	 -248.3	 0	 -70	 
398.4	 156132	 106464	 106464	 -248.3	 0	 -70	 
398.5	 156490	 106454	 106454	 -248.3	 0	 -70	 
398.6	 156409	 106461	 106461	 -248.3	 0	 -70	 
398.7	 155954	 106484	 106484	 -248.3	 0	 -70	 
398.8	 155617	 106497	 106497	 -248.3	 0	 -70	 
398.9	 155666	 106482	 106482	 -248.3	 0	 -70	 
399	 155904	 106478	 106478	 -248.3	 0	 -70	 
399.1	 155854	 106492	 106492	 -248.3	 0	 -70	 
399.2	 155468	 106511	 106511	 -248.3	 0	 -70	 
399.3	 152857	 106521	 106521	 -248.3	 0	 -70	 
399.4	 153949	 106445	 106445	 -248.3	 0	 -70	 
399.5	 154800	 106533	 106533	 -248.3	 0	 -70	 
399.6	 157458	 106502	 106502	 -248.3	 0	 -70	 
399.7	 157190	 106587	 106587	 -248.3	 0	 -70	 
399.8	 155636	 106589	 106589	 -248.3	 0	 -70	 
399.9	 153513	 106604	 106604	 -248.3	 0	 -70	 
400	 153537	 106586	 106586	 -248.3	 0	 -70	 
400.1	 155105	 106553	 106553	 -248.3	 0	 -70	 
400.2	 156701	 106581	 106581	 -248.3	 0	 -70	 
400.3	 156467	 106654	 106654	 -248.3	 0	 -70	 
400.4	 154739	 106726	 106726	 -248.3	 0	 -70	 
400.5	 153257	 106735	 106735	 -248.3	 0	 -70	 
400.6	 153453	 106711	 106711	 -248.3	 0	 -70	 
400.7	 154933	 106711	 106711	 -248.3	 0	 -70	 
400.8	 155989	 106770	 106770	 -248.3	 0	 -70	 
400.9	 155464	 106851	 106851	 -248.3	 0	 -70	 
401	 153851	 106886	 106886	 -248.3	 0	 -70	 
401.1	 152822	 106886	 106886	 -248.3	 0	 -70	 
401.2	 153317	 106890	 106890	 -248.3	 0	 -70	 
401.3	 154726	 106919	 106919	 -248.3	 0	 -70	 
401.4	 155492	 106978	 106978	 -248.3	 0	 -70	 
401.5	 154837	 107033	 107033	 -248.3	 0	 -70	 
401.6	 153458	 107073	 107073	 -248.3	 0	 -70	 
401.7	 152757	 107093	 107093	 -248.3	 0	 -70	 
401.8	 153316	 107101	 107101	 -248.3	 0	 -70	 
401.9	 154377	 107123	 107123	 -248.3	 0	 -70	 
402	 154672	 107176	 107176	 -248.3	 0	 -70	 
402.1	 153790	 107241	 107241	 -248.3	 0	 -70	 
402.2	 152533	 107284	 107284	 -248.3	 0	 -70	 
402.3	 152052	 107298	 107298	 -248.3	 0	 -70	 
402.4	 152591	 107307	 107307	 -248.3	 0	 -70	 
402.5	 153344	 107349	 107349	 -248.3	 0	 -70	 
402.6	 153285	 107412	 107412	 -248.3	 0	 -70	 
402.7	 152358	 107467	 107467	 -248.3	 0	 -70	 
402.8	 151416	 107504	 107504	 -248.3	 0	 -70	 
402.9	 151322	 107523	 107523	 -248.3	 0	 -70	 
403	 152004	 107553	 107553	 -248.3	 0	 -70	 
403.1	 152598	 107599	 107599	 -248.3	 0	 -70	 
403.2	 152380	 107669	 107669	 -248.3	 0	 -70	 
403.3	 151498	 107719	 107719	 -248.3	 0	 -70	 
403.4	 150803	 107755	 107755	 -248.3	 0	 -70	 
403.5	 150863	 107794	 107794	 -248.3	 0	 -70	 
403.6	 151385	 107829	 107829	 -248.3	 0	 -70	 
403.7	 151612	 107887	 107887	 -248.3	 0	 -70	 
403.8	 151093	 107945	 107945	 -248.3	 0	 -70	 
403.9	 150248	 108004	 108004	 -248.3	 0	 -70	 
404	 149764	 108046	 108046	 -248.3	 0	 -70	 
404.1	 149957	 108074	 108074	 -248.3	 0	 -70	 
404.2	 150355	 108125	 108125	 -248.3	 0	 -70	 
404.3	 150329	 108178	 108178	 -248.3	 0	 -70	 
404.4	 149732	 108240	 108240	 -248.3	 0	 -70	 
404.5	 149087	 108298	 108298	 -248.3	 0	 -70	 
404.6	 148899	 108335	 108335	 -248.3	 0	 -70	 
404.7	 149196	 108374	 108374	 -248.3	 0	 -70	 
404.8	 149409	 108419	 108419	 -248.3	 0	 -70	 
404.9	 149152	 108479	 108479	 -248.3	 0	 -70	 
405	 148505	 108541	 108541	 -248.3	 0	 -70	 
405.1	 148004	 108579	 108579	 -248.3	 0	 -70	 
405.2	 147960	 108625	 108625	 -248.3	 0	 -70	 
405.3	 148139	 108665	 108665	 -248.3	 0	 -70	 
405.4	 148085	 108722	 108722	 -248.3	 0	 -70	 
405.5	 147610	 108793	 108793	 -248.3	 0	 -70	 
405.6	 147004	 108849	 108849	 -248.3	 0	 -70	 
405.7	 146704	 108900	 108900	 -248.3	 0	 -70	 
405.8	 146775	 108949	 108949	 -248.3	 0	 -70	 
405.9	 146891	 109006	 109006	 -248.3	 0	 -70	 
406	 146712	 109076	 109076	 -248.3	 0	 -70	 
406.1	 146262	 109140	 109140	 -248.3	 0	 -70	 
406.2	 145881	 109202	 109202	 -248.3	 0	 -70	 
406.3	 145796	 109255	 109255	 -248.3	 0	 -70	 
406.4	 145890	 109314	 109314	 -248.3	 0	 -70	 
406.5	 145826	 109380	 109380	 -248.3	 0	 -70	 
406.6	 145458	 109443	 109443	 -248.3	 0	 -70	 
406.7	 144987	 109508	 109508	 -248.3	 0	 -70	 
406.8	 144689	 109566	 109566	 -248.3	 0	 -70	 
406.9	 144613	 109618	 109618	 -248.3	 0	 -70	 
407	 144544	 109678	 109678	 -248.3	 0	 -70	 
407.1	 144237	 109734	 109734	 -248.3	 0	 -70	 
407.2	 143767	 109802	 109802	 -248.3	 0	 -70	 
407.3	 143346	 109860	 109860	 -248.3	 0	 -70	 
407.4	 143157	 109913	 109913	 -248.3	 0	 -70	 
407.5	 143081	 109969	 109969	 -248.3	 0	 -70	 
407.6	 142917	 110030	 110030	 -248.3	 0	 -70	 
407.7	 142580	 110097	 110097	 -248.3	 0	 -70	 
407.8	 142226	 110158	 110158	 -248.3	 0	 -70	 
407.9	 142026	 110217	 110217	 -248.3	 0	 -70	 
408	 141973	 110278	 110278	 -248.3	 0	 -70	 
408.1	 141875	 110336	 110336	 -248.3	 0	 -70	 
408.2	 141626	 110407	 110407	 -248.3	 0	 -70	 
408.3	 141277	 110473	 110473	 -248.3	 0	 -70	 
408.4	 141014	 110542	 110542	 -248.3	 0	 -70	 
408.5	 140868	 110607	 110607	 -248.3	 0	 -70	 
408.6	 140752	 110675	 110675	 -248.3	 0	 -70	 
408.7	 140508	 110747	 110747	 -248.3	 0	 -70	 
408.8	 140164	 110818	 110818	 -248.3	 0	 -70	 
408.9	 139842	 110892	 110892	 -248.3	 0	 -70	 
409	 139643	 110964	 110964	 -248.3	 0	 -70	 
409.1	 139494	 111033	 111033	 -248.3	 0	 -70	 
409.2	 139288	 111106	 111106	 -248.3	 0	 -70	 
409.3	 138988	 111182	 111182	 -248.3	 0	 -70	 
409.4	 138690	 111259	 111259	 -248.3	 0	 -70	 
409.5	 138483	 111336	 111336	 -248.3	 0	 -70	 
409.6	 138333	 111405	 111405	 -248.3	 0	 -70	 
409.7	 138158	 111481	 111481	 -248.3	 0	 -70	 
409.8	 137883	 111556	 111556	 -248.3	 0	 -70	 
409.9	 137588	 111634	 111634	 -248.3	 0	 -70	 
410	 137345	 111712	 111712	 -248.3	 0	 -70	 
410.1	 137155	 111780	 111780	 -248.3	 0	 -70	 
410.2	 136953	 111857	 111857	 -248.3	 0	 -70	 
410.3	 136670	 111931	 111931	 -248.3	 0	 -70	 
410.4	 136363	 112012	 112012	 -248.3	 0	 -70	 
410.5	 136095	 112091	 112091	 -248.3	 0	 -70	 
410.6	 135890	 112166	 112166	 -248.3	 0	 -70	 
410.7	 135695	 112246	 112246	 -248.3	 0	 -70	 
410.8	 135443	 112322	 112322	 -248.3	 0	 -70	 
410.9	 135181	 112408	 112408	 -248.3	 0	 -70	 
411	 134947	 112493	 112493	 -248.3	 0	 -70	 
411.1	 134769	 112572	 112572	 -248.3	 0	 -70	 
411.2	 134596	 112658	 112658	 -248.3	 0	 -70	 
411.3	 134383	 112743	 112743	 -248.3	 0	 -70	 
411.4	 134133	 112830	 112830	 -248.3	 0	 -70	 
411.5	 133916	 112924	 112924	 -248.3	 0	 -70	 
411.6	 133726	 113013	 113013	 -248.3	 0	 -70	 
411.7	 133536	 113097	 113097	 -248.3	 0	 -70	 
411.8	 133317	 113191	 113191	 -248.3	 0	 -70	 
411.9	 133059	 113280	 113280	 -248.3	 0	 -70	 
412	 132826	 113376	 113376	 -248.3	 0	 -70	 
412.1	 132608	 113462	 113462	 -248.3	 0	 -70	 
412.2	 132408	 113557	 113557	 -248.3	 0	 -70	 
412.3	 132165	 113645	 113645	 -248.3	 0	 -70	 
412.4	 131912	 113736	 113736	 -248.3	 0	 -70	 
412.5	 131680	 113834	 113834	 -248.3	 0	 -70	 
412.6	 131478	 113927	 113927	 -248.3	 0	 -70	 
412.7	 131282	 114019	 114019	 -248.3	 0	 -70	 
412.8	 131062	 114109	 114109	 -248.3	 0	 -70	 
412.9	 130841	 114207	 114207	 -248.3	 0	 -70	 
413	 130636	 114308	 114308	 -248.3	 0	 -70	 
413.1	 130444	 114401	 114401	 -248.3	 0	 -70	 
413.2	 130256	 114499	 114499	 -248.3	 0	 -70	 
413.3	 130044	 114594	 114594	 -248.3	 0	 -70	 
413.4	 129829	 114697	 114697	 -248.3	 0	 -70	 
413.5	 129622	 114801	 114801	 -248.3	 0	 -70	 
413.6	 129432	 114905	 114905	 -248.3	 0	 -70	 
413.7	 129233	 115006	 115006	 -248.3	 0	 -70	 
413.8	 129019	 115107	 115107	 -248.3	 0	 -70	 
413.9	 128804	 115216	 115216	 -248.3	 0	 -70	 
414	 128596	 115323	 115323	 -248.3	 0	 -70	 
414.1	 128404	 115430	 115430	 -248.3	 0	 -70	 
414.2	 128204	 115539	 115539	 -248.3	 0	 -70	 
414.3	 127992	 115642	 115642	 -248.3	 0	 -70	 
414.4	 127787	 115754	 115754	 -248.3	 0	 -70	 
414.5	 127596	 115868	 115868	 -248.3	 0	 -70	 
414.6	 127411	 115979	 115979	 -248.3	 0	 -70	 
414.7	 127220	 116088	 116088	 -248.3	 0	 -70	 
414.8	 127019	 116195	 116195	 -248.3	 0	 -70	 
414.9	 126823	 116307	 116307	 -248.3	 0	 -70	 
415	 126641	 116423	 116423	 -248.3	 0	 -70	 
415.1	 126447	 116529	 116529	 -248.3	 0	 -70	 
415.2	 126257	 116644	 116644	 -248.3	 0	 -70	 
415.3	 126047	 116748	 116748	 -248.3	 0	 -70	 
415.4	 125853	 116862	 116862	 -248.3	 0	 -70	 
415.5	 125662	 116977	 116977	 -248.3	 0	 -70	 
415.6	 125468	 117090	 117090	 -248.3	 0	 -70	 
415.7	 125268	 117202	 117202	 -248.3	 0	 -70	 
415.8	 125068	 117312	 117312	 -248.3	 0	 -70	 
415.9	 121023	 117425	 117425	 -248.3	 0	 -70	 
416	 120975	 117470	 117470	 -248.3	 0	 -70	 
416.1	 125850	 117752	 117752	 -248.3	 0	 -70	 
416.2	 126486	 117869	 117869	 -248.3	 0	 -70	 
416.3	 124925	 117749	 117749	 -248.3	 0	 -70	 
416.4	 120066	 117945	 117945	 -248.3	 0	 -70	 
416.5	 120477	 118197	 118197	 -248.3	 0	 -70	 
416.6	 122621	 118547	 118547	 -248.3	 0	 -70	 
416.7	 124960	 118394	 118394	 -248.3	 0	 -70	 
416.8	 122922	 118296	 118296	 -248.3	 0	 -70	 
416.9	 120074	 118443	 118443	 -248.3	 0	 -70	 
417	 119212	 118957	 118957	 -248.3	 0	 -70	 
417.1	 121299	 119226	 119226	 -248.3	 0	 -70	 
417.2	 122868	 119075	 119075	 -248.3	 0	 -70	 
417.3	 121749	 118854	 118854	 -248.3	 0	 -70	 
417.4	 119316	 119068	 119068	 -248.3	 0	 -70	 
417.5	 118516	 119623	 119623	 -248.3	 0	 -70	 
417.6	 119925	 119917	 119917	 -248.3	 0	 -70	 
417.7	 121128	 119728	 119728	 -248.3	 0	 -70	 
417.8	 120281	 119474	 119474	 -248.3	 0	 -70	 
417.9	 118340	 119709	 119709	 -248.3	 0	 -70	 
418	 117628	 120277	 120277	 -248.3	 0	 -70	 
418.1	 118582	 120584	 120584	 -248.3	 0	 -70	 
418.2	 119426	 120390	 120390	 -248.3	 0	 -70	 
418.3	 118686	 120141	 120141	 -248.3	 0	 -70	 
418.4	 117154	 120362	 120362	 -248.3	 0	 -70	 
418.5	 116595	 120936	 120936	 -248.3	 0	 -70	 
418.6	 117274	 121251	 121251	 -248.3	 0	 -70	 
418.7	 117784	 121072	 121072	 -248.3	 0	 -70	 
418.8	 117095	 120837	 120837	 -248.3	 0	 -70	 
418.9	 115914	 121053	 121053	 -248.3	 0	 -70	 
419	 115551	 121610	 121610	 -248.3	 0	 -70	 
419.1	 116052	 121925	 121925	 -248.3	 0	 -70	 
419.2	 116314	 121783	 121783	 -248.3	 0	 -70	 
419.3	 115663	 121562	 121562	 -248.3	 0	 -70	 
419.4	 114798	 121769	 121769	 -248.3	 0	 -70	 
419.5	 114628	 122298	 122298	 -248.3	 0	 -70	 
419.6	 115008	 122620	 122620	 -248.3	 0	 -70	 
419.7	 115052	 122500	 122500	 -248.3	 0	 -70	 
419.8	 114452	 122311	 122311	 -248.3	 0	 -70	 
419.9	 113848	 122505	 122505	 -248.3	 0	 -70	 
420	 113809	 123000	 123000	 -248.3	 0	 -70	 
420.1	 114035	 123309	 123309	 -248.3	 0	 -70	 
420.2	 113897	 123230	 123230	 -248.3	 0	 -70	 
420.3	 113339	 123067	 123067	 -248.3	 0	 -70	 
420.4	 112925	 123244	 123244	 -248.3	 0	 -70	 
420.5	 112942	 123701	 123701	 -248.3	 0	 -70	 
420.6	 113007	 124005	 124005	 -248.3	 0	 -70	 
420.7	 112713	 123953	 123953	 -248.3	 0	 -70	 
420.8	 112224	 123833	 123833	 -248.3	 0	 -70	 
420.9	 111962	 123999	 123999	 -248.3	 0	 -70	 
421	 111969	 124408	 124408	 -248.3	 0	 -70	 
421.1	 111885	 124699	 124699	 -248.3	 0	 -70	 
421.2	 111525	 124697	 124697	 -248.3	 0	 -70	 
421.3	 111142	 124615	 124615	 -248.3	 0	 -70	 
421.4	 111006	 124765	 124765	 -248.3	 0	 -70	 
421.5	 110993	 125125	 125125	 -248.3	 0	 -70	 
421.6	 110814	 125408	 125408	 -248.3	 0	 -70	 
421.7	 110472	 125450	 125450	 -248.3	 0	 -70	 
421.8	 110220	 125408	 125408	 -248.3	 0	 -70	 
421.9	 110168	 125541	 125541	 -248.3	 0	 -70	 
422	 110109	 125851	 125851	 -248.3	 0	 -70	 
422.1	 109868	 126118	 126118	 -248.3	 0	 -70	 
422.2	 109584	 126207	 126207	 -248.3	 0	 -70	 
422.3	 109432	 126198	 126198	 -248.3	 0	 -70	 
422.4	 109396	 126311	 126311	 -248.3	 0	 -70	 
422.5	 109265	 126566	 126566	 -248.3	 0	 -70	 
422.6	 108999	 126823	 126823	 -248.3	 0	 -70	 
422.7	 108769	 126943	 126943	 -248.3	 0	 -70	 
422.8	 108674	 126979	 126979	 -248.3	 0	 -70	 
422.9	 108591	 127067	 127067	 -248.3	 0	 -70	 
423	 108392	 127277	 127277	 -248.3	 0	 -70	 
423.1	 108125	 127513	 127513	 -248.3	 0	 -70	 
423.2	 107952	 127680	 127680	 -248.3	 0	 -70	 
423.3	 107862	 127744	 127744	 -248.3	 0	 -70	 
423.4	 107714	 127813	 127813	 -248.3	 0	 -70	 
423.5	 107489	 127986	 127986	 -248.3	 0	 -70	 
423.6	 107265	 128215	 128215	 -248.3	 0	 -70	 
423.7	 107126	 128404	 128404	 -248.3	 0	 -70	 
423.8	 107010	 128498	 128498	 -248.3	 0	 -70	 
423.9	 106832	 128574	 128574	 -248.3	 0	 -70	 
424	 106604	 128705	 128705	 -248.3	 0	 -70	 
424.1	 106431	 128924	 128924	 -248.3	 0	 -70	 
424.2	 106315	 129131	 129131	 -248.3	 0	 -70	 
424.3	 106171	 129253	 129253	 -248.3	 0	 -70	 
424.4	 105987	 129323	 129323	 -248.3	 0	 -70	 
424.5	 105808	 129437	 129437	 -248.3	 0	 -70	 
424.6	 105682	 129313	 129313	 -248.3	 0	 -70	 
424.7	 105547	 128527	 128527	 -248.3	 0	 -70	 
424.8	 105347	 127919	 127919	 -248.3	 0	 -70	 
424.9	 105182	 128714	 128714	 -248.3	 0	 -70	 
425	 105104	 129523	 129523	 -248.3	 0	 -70	 
425.1	 104979	 129676	 129676	 -248.3	 0	 -70	 
