Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
10	 22.4774	 13.8915	 -32.1573	 18.9108	 11.851	 -28.6508	 15.3987	 9.84214	 -25.0719	 11.9404	 7.86424	 -21.4239	 8.53524	 5.91702	 -17.71	 5.1822	 4	 -13.9335	 244964	 248805	 252707	 256664	 260673	 
10.1	 22.4625	 13.8916	 -32.1622	 18.8957	 11.851	 -28.6561	 15.3836	 9.84191	 -25.0772	 11.9256	 7.86399	 -21.4291	 8.52066	 5.91692	 -17.7149	 5.16806	 4	 -13.9379	 244889	 248726	 252625	 256581	 260589	 
10.2	 22.4479	 13.8923	 -32.1656	 18.881	 11.8513	 -28.6599	 15.3689	 9.84198	 -25.0812	 11.9109	 7.86405	 -21.4329	 8.50626	 5.91699	 -17.7185	 5.15401	 4	 -13.9412	 244803	 248635	 252530	 256484	 260492	 
10.3	 22.4338	 13.8937	 -32.1673	 18.8667	 11.852	 -28.6621	 15.3545	 9.84247	 -25.0836	 11.8965	 7.86443	 -21.4354	 8.49208	 5.91716	 -17.7209	 5.14009	 4	 -13.9435	 244833	 248660	 252552	 256504	 260511	 
10.4	 22.4203	 13.8956	 -32.1672	 18.853	 11.8534	 -28.6626	 15.3406	 9.84344	 -25.0845	 11.8826	 7.86508	 -21.4365	 8.4782	 5.91747	 -17.7221	 5.12631	 4	 -13.9447	 244944	 248767	 252655	 256605	 260612	 
10.5	 22.4075	 13.8982	 -32.1653	 18.8398	 11.8556	 -28.6613	 15.3273	 9.84499	 -25.0837	 11.8692	 7.866	 -21.4362	 8.46465	 5.91793	 -17.7221	 5.11267	 4	 -13.9451	 245055	 248874	 252759	 256707	 260712	 
10.6	 22.3953	 13.9015	 -32.1617	 18.8274	 11.8585	 -28.6582	 15.3146	 9.84714	 -25.0813	 11.8563	 7.86731	 -21.4344	 8.45146	 5.91857	 -17.7209	 5.09916	 4	 -13.9445	 245100	 248916	 252798	 256744	 260748	 
10.7	 22.3838	 13.9054	 -32.1564	 18.8157	 11.8618	 -28.6534	 15.3026	 9.84981	 -25.0772	 11.8438	 7.86912	 -21.4311	 8.43861	 5.91941	 -17.7186	 5.08577	 4	 -13.9431	 245122	 248934	 252814	 256758	 260760	 
10.8	 22.3729	 13.9097	 -32.1496	 18.8046	 11.8654	 -28.6471	 15.2911	 9.85284	 -25.0716	 11.8319	 7.87135	 -21.4265	 8.42602	 5.92054	 -17.7151	 5.07248	 4	 -13.9408	 245211	 249022	 252900	 256842	 260843	 
10.9	 22.3626	 13.9143	 -32.1414	 18.7941	 11.8695	 -28.6394	 15.2802	 9.85613	 -25.0648	 11.8203	 7.8738	 -21.4207	 8.41364	 5.92192	 -17.7106	 5.05927	 4	 -13.9378	 245381	 249191	 253068	 257008	 261007	 
11	 22.3526	 13.919	 -32.1321	 18.7839	 11.8738	 -28.6306	 15.2696	 9.85963	 -25.0568	 11.809	 7.87631	 -21.4139	 8.40147	 5.92334	 -17.7052	 5.04613	 4	 -13.9339	 245561	 249371	 253248	 257186	 261184	 
11.1	 22.343	 13.9236	 -32.1219	 18.774	 11.878	 -28.6209	 15.2592	 9.86318	 -25.0479	 11.7979	 7.87881	 -21.4063	 8.38946	 5.92459	 -17.6991	 5.03304	 4	 -13.9294	 245672	 249482	 253357	 257294	 261289	 
11.2	 22.3335	 13.928	 -32.1109	 18.7642	 11.882	 -28.6105	 15.2488	 9.86651	 -25.0385	 11.7869	 7.88115	 -21.3981	 8.37751	 5.92566	 -17.6923	 5.01998	 4	 -13.9242	 245720	 249528	 253402	 257337	 261330	 
11.3	 22.324	 13.9321	 -32.0995	 18.7543	 11.8855	 -28.5998	 15.2384	 9.86938	 -25.0287	 11.7757	 7.88316	 -21.3895	 8.36546	 5.92668	 -17.6851	 5.00695	 4	 -13.9183	 245766	 249573	 253444	 257378	 261369	 
11.4	 22.3144	 13.9359	 -32.0878	 18.7443	 11.8887	 -28.5889	 15.2279	 9.87169	 -25.0188	 11.7644	 7.88475	 -21.3807	 8.35329	 5.92763	 -17.6774	 4.99394	 4	 -13.9119	 245855	 249659	 253528	 257460	 261450	 
11.5	 22.3047	 13.9393	 -32.0759	 18.7341	 11.8912	 -28.578	 15.217	 9.87352	 -25.0089	 11.7528	 7.88598	 -21.3718	 8.34101	 5.92831	 -17.6695	 4.98097	 4	 -13.9049	 245955	 249756	 253623	 257552	 261541	 
11.6	 22.2948	 13.9421	 -32.0639	 18.7236	 11.8933	 -28.5671	 15.2059	 9.87498	 -24.999	 11.741	 7.88689	 -21.3628	 8.32867	 5.92865	 -17.6613	 4.96803	 4	 -13.8974	 246002	 249800	 253663	 257590	 261577	 
11.7	 22.2848	 13.9443	 -32.0521	 18.7128	 11.8949	 -28.5563	 15.1944	 9.87613	 -24.9891	 11.7291	 7.88751	 -21.3537	 8.31625	 5.92882	 -17.6529	 4.95514	 4	 -13.8895	 245993	 249786	 253647	 257571	 261557	 
11.8	 22.2745	 13.9461	 -32.0403	 18.7018	 11.8963	 -28.5455	 15.1829	 9.87697	 -24.9792	 11.7171	 7.8879	 -21.3445	 8.30378	 5.92901	 -17.6442	 4.94232	 4	 -13.8812	 245962	 249750	 253607	 257529	 261513	 
11.9	 22.2643	 13.9475	 -32.0285	 18.6908	 11.8973	 -28.5347	 15.1713	 9.87754	 -24.9693	 11.705	 7.88824	 -21.3351	 8.29132	 5.92924	 -17.6352	 4.92958	 4	 -13.8726	 245983	 249767	 253620	 257540	 261523	 
12	 22.254	 13.9488	 -32.0166	 18.6799	 11.898	 -28.5239	 15.1597	 9.878	 -24.9591	 11.6929	 7.88862	 -21.3254	 8.27896	 5.92944	 -17.6259	 4.91694	 4	 -13.8637	 246032	 249810	 253660	 257577	 261559	 
12.1	 22.2438	 13.9499	 -32.0045	 18.6691	 11.8986	 -28.5128	 15.1483	 9.87849	 -24.9487	 11.6811	 7.88901	 -21.3155	 8.26675	 5.92961	 -17.6165	 4.90442	 4	 -13.8546	 246084	 249858	 253704	 257619	 261600	 
12.2	 22.234	 13.951	 -31.9922	 18.6585	 11.8994	 -28.5013	 15.1372	 9.87905	 -24.9379	 11.6695	 7.88933	 -21.3053	 8.25473	 5.92978	 -17.6067	 4.89203	 4	 -13.8453	 246074	 249843	 253686	 257598	 261577	 
12.3	 22.2245	 13.9521	 -31.9795	 18.6483	 11.9004	 -28.4894	 15.1265	 9.8797	 -24.9267	 11.6583	 7.88966	 -21.2948	 8.24298	 5.92995	 -17.5968	 4.87979	 4	 -13.8359	 246054	 249819	 253658	 257568	 261546	 
12.4	 22.2154	 13.9533	 -31.9665	 18.6386	 11.9015	 -28.4771	 15.1161	 9.88047	 -24.9152	 11.6474	 7.89011	 -21.284	 8.2315	 5.93012	 -17.5867	 4.86769	 4	 -13.8264	 246062	 249824	 253660	 257568	 261543	 
12.5	 22.2068	 13.9546	 -31.953	 18.6294	 11.9025	 -28.4645	 15.1062	 9.88135	 -24.9033	 11.6368	 7.89072	 -21.2729	 8.22028	 5.93038	 -17.5764	 4.85575	 4	 -13.8169	 246117	 249875	 253708	 257614	 261588	 
12.6	 22.1987	 13.956	 -31.9393	 18.6207	 11.9036	 -28.4515	 15.0968	 9.88229	 -24.8912	 11.6266	 7.89145	 -21.2616	 8.20928	 5.93079	 -17.566	 4.84397	 4	 -13.8074	 246176	 249931	 253762	 257665	 261637	 
12.7	 22.191	 13.9573	 -31.9253	 18.6124	 11.9049	 -28.4383	 15.0878	 9.88326	 -24.8788	 11.6168	 7.89222	 -21.2501	 8.19853	 5.93129	 -17.5555	 4.83232	 4	 -13.7979	 246212	 249964	 253792	 257693	 261664	 
12.8	 22.1839	 13.9584	 -31.9113	 18.6045	 11.9061	 -28.4249	 15.0792	 9.88429	 -24.8662	 11.6072	 7.89299	 -21.2385	 8.18804	 5.93173	 -17.545	 4.82082	 4	 -13.7886	 246208	 249957	 253783	 257682	 261650	 
12.9	 22.1771	 13.9594	 -31.8971	 18.597	 11.9071	 -28.4115	 15.0708	 9.88533	 -24.8537	 11.598	 7.89372	 -21.227	 8.17778	 5.93205	 -17.5346	 4.80945	 4	 -13.7794	 246228	 249975	 253799	 257695	 261662	 
13	 22.1707	 13.9601	 -31.8831	 18.5898	 11.9079	 -28.3982	 15.0627	 9.88618	 -24.8413	 11.5889	 7.89434	 -21.2157	 8.16767	 5.9323	 -17.5244	 4.7982	 4	 -13.7703	 246270	 250014	 253835	 257729	 261694	 
13.1	 22.1646	 13.9607	 -31.8691	 18.5828	 11.9085	 -28.3851	 15.0548	 9.88667	 -24.8292	 11.58	 7.89476	 -21.2046	 8.15763	 5.93257	 -17.5145	 4.78705	 4	 -13.7615	 246312	 250054	 253872	 257763	 261727	 
13.2	 22.1588	 13.9611	 -31.8553	 18.576	 11.9088	 -28.3724	 15.0471	 9.88683	 -24.8175	 11.5711	 7.89494	 -21.1939	 8.14767	 5.93278	 -17.5048	 4.77599	 4	 -13.7529	 246328	 250067	 253883	 257772	 261734	 
13.3	 22.1531	 13.9612	 -31.8419	 18.5694	 11.9088	 -28.3599	 15.0394	 9.8868	 -24.8061	 11.5624	 7.8949	 -21.1836	 8.13781	 5.93279	 -17.4955	 4.76503	 4	 -13.7446	 246305	 250041	 253853	 257741	 261700	 
13.4	 22.1476	 13.9609	 -31.8289	 18.5629	 11.9086	 -28.348	 15.0318	 9.88659	 -24.7952	 11.5537	 7.89469	 -21.1737	 8.12805	 5.93256	 -17.4866	 4.75414	 4	 -13.7367	 246274	 250007	 253817	 257702	 261660	 
13.5	 22.1422	 13.9604	 -31.8163	 18.5564	 11.9081	 -28.3365	 15.0242	 9.88617	 -24.7848	 11.5451	 7.89431	 -21.1643	 8.11835	 5.93227	 -17.4781	 4.74331	 4	 -13.729	 246264	 249993	 253800	 257683	 261639	 
13.6	 22.1369	 13.9595	 -31.8043	 18.55	 11.9074	 -28.3255	 15.0168	 9.88555	 -24.7748	 11.5365	 7.89382	 -21.1553	 8.10867	 5.93206	 -17.47	 4.73256	 4	 -13.7218	 246271	 249997	 253802	 257682	 261637	 
13.7	 22.1317	 13.9584	 -31.7929	 18.5437	 11.9064	 -28.315	 15.0094	 9.88478	 -24.7653	 11.528	 7.89333	 -21.1467	 8.09905	 5.9319	 -17.4623	 4.72187	 4	 -13.715	 246269	 249992	 253794	 257673	 261626	 
13.8	 22.1264	 13.9571	 -31.782	 18.5375	 11.9052	 -28.3052	 15.002	 9.88394	 -24.7563	 11.5196	 7.89288	 -21.1386	 8.08952	 5.9317	 -17.4551	 4.71125	 4	 -13.7086	 246252	 249972	 253772	 257649	 261601	 
13.9	 22.1211	 13.9557	 -31.7718	 18.5312	 11.904	 -28.2958	 14.9947	 9.88308	 -24.7478	 11.5112	 7.89239	 -21.131	 8.08006	 5.93142	 -17.4483	 4.70069	 4	 -13.7027	 246222	 249939	 253737	 257612	 261562	 
14	 22.1158	 13.9544	 -31.7621	 18.5249	 11.9029	 -28.287	 14.9875	 9.88222	 -24.7399	 11.5029	 7.89176	 -21.1239	 8.07067	 5.93111	 -17.4421	 4.6902	 4	 -13.6973	 246202	 249916	 253711	 257584	 261533	 
14.1	 22.1105	 13.9531	 -31.7531	 18.5186	 11.9019	 -28.2789	 14.9802	 9.88137	 -24.7326	 11.4946	 7.89108	 -21.1174	 8.06133	 5.93079	 -17.4364	 4.67979	 4	 -13.6925	 246198	 249910	 253702	 257573	 261521	 
14.2	 22.105	 13.952	 -31.7448	 18.5122	 11.901	 -28.2713	 14.9729	 9.88056	 -24.7259	 11.4863	 7.89047	 -21.1116	 8.05205	 5.93043	 -17.4314	 4.66945	 4	 -13.6882	 246205	 249913	 253703	 257573	 261519	 
14.3	 22.0993	 13.9511	 -31.7371	 18.5058	 11.9001	 -28.2645	 14.9655	 9.87982	 -24.7199	 11.478	 7.88999	 -21.1063	 8.04278	 5.93013	 -17.4269	 4.65918	 4	 -13.6845	 246191	 249897	 253685	 257553	 261498	 
14.4	 22.0934	 13.9505	 -31.7302	 18.4992	 11.8994	 -28.2584	 14.9581	 9.87923	 -24.7146	 11.4697	 7.88961	 -21.1018	 8.03349	 5.92997	 -17.4231	 4.64899	 4	 -13.6814	 246165	 249869	 253655	 257521	 261465	 
14.5	 22.0872	 13.9502	 -31.7242	 18.4923	 11.8991	 -28.2531	 14.9505	 9.87889	 -24.7099	 11.4613	 7.88934	 -21.0979	 8.0242	 5.92991	 -17.42	 4.63887	 4	 -13.679	 246147	 249848	 253633	 257497	 261440	 
14.6	 22.0807	 13.9501	 -31.719	 18.4852	 11.8991	 -28.2485	 14.9427	 9.87886	 -24.7061	 11.4528	 7.88928	 -21.0948	 8.01496	 5.92987	 -17.4175	 4.62883	 4	 -13.6772	 246166	 249865	 253648	 257512	 261454	 
14.7	 22.0739	 13.9504	 -31.7148	 18.4778	 11.8993	 -28.2448	 14.9347	 9.87915	 -24.703	 11.4442	 7.88946	 -21.0923	 8.00572	 5.92986	 -17.4158	 4.61886	 4	 -13.6761	 246193	 249892	 253673	 257536	 261476	 
14.8	 22.0665	 13.951	 -31.7116	 18.4701	 11.8999	 -28.2421	 14.9265	 9.87968	 -24.7008	 11.4354	 7.88985	 -21.0907	 7.99644	 5.93003	 -17.4148	 4.60896	 4	 -13.6757	 246228	 249925	 253706	 257567	 261507	 
14.9	 22.0588	 13.952	 -31.7094	 18.462	 11.9007	 -28.2403	 14.918	 9.88036	 -24.6994	 11.4266	 7.89038	 -21.0898	 7.98706	 5.93041	 -17.4145	 4.59911	 4	 -13.6761	 246237	 249933	 253713	 257574	 261513	 
15	 22.0505	 13.9533	 -31.7082	 18.4535	 11.9019	 -28.2395	 14.9093	 9.88121	 -24.699	 11.4175	 7.89105	 -21.0899	 7.97763	 5.93084	 -17.415	 4.58932	 4	 -13.6771	 246244	 249939	 253718	 257578	 261516	 
15.1	 22.0419	 13.9549	 -31.7081	 18.4447	 11.9033	 -28.2397	 14.9003	 9.88231	 -24.6996	 11.4083	 7.89182	 -21.0908	 7.96816	 5.93121	 -17.4164	 4.57958	 4	 -13.6789	 246270	 249965	 253743	 257603	 261540	 
15.2	 22.0329	 13.9567	 -31.709	 18.4355	 11.9048	 -28.241	 14.8909	 9.8836	 -24.7011	 11.3988	 7.89264	 -21.0927	 7.95862	 5.93152	 -17.4186	 4.56988	 4	 -13.6815	 246301	 249996	 253773	 257632	 261568	 
15.3	 22.0236	 13.9585	 -31.711	 18.426	 11.9065	 -28.2432	 14.8813	 9.88494	 -24.7037	 11.3892	 7.89349	 -21.0955	 7.94898	 5.93191	 -17.4217	 4.56021	 4	 -13.6848	 246329	 250022	 253799	 257657	 261593	 
15.4	 22.0141	 13.9603	 -31.714	 18.4162	 11.9082	 -28.2465	 14.8716	 9.88622	 -24.7072	 11.3794	 7.89438	 -21.0993	 7.93925	 5.93243	 -17.4256	 4.55058	 4	 -13.6889	 246328	 250020	 253796	 257653	 261589	 
15.5	 22.0044	 13.9621	 -31.7179	 18.4064	 11.9097	 -28.2507	 14.8617	 9.88745	 -24.7117	 11.3695	 7.89532	 -21.1039	 7.92947	 5.93297	 -17.4304	 4.54096	 4	 -13.6938	 246328	 250020	 253795	 257652	 261587	 
15.6	 21.9948	 13.9637	 -31.7227	 18.3966	 11.911	 -28.2559	 14.8517	 9.88862	 -24.7171	 11.3596	 7.89622	 -21.1094	 7.9197	 5.93344	 -17.436	 4.53137	 4	 -13.6995	 246325	 250015	 253790	 257646	 261580	 
15.7	 21.9853	 13.965	 -31.7284	 18.3868	 11.9122	 -28.2619	 14.8418	 9.88965	 -24.7233	 11.3498	 7.89697	 -21.1158	 7.90996	 5.9338	 -17.4424	 4.52179	 4	 -13.7059	 246340	 250029	 253803	 257658	 261592	 
15.8	 21.976	 13.966	 -31.7348	 18.3772	 11.9132	 -28.2686	 14.8321	 9.89045	 -24.7303	 11.3401	 7.8975	 -21.1229	 7.90032	 5.93406	 -17.4496	 4.51224	 4	 -13.7132	 246337	 250025	 253797	 257652	 261585	 
15.9	 21.967	 13.9667	 -31.7419	 18.368	 11.9139	 -28.276	 14.8227	 9.891	 -24.7379	 11.3306	 7.89781	 -21.1307	 7.89079	 5.93423	 -17.4576	 4.50269	 4	 -13.7213	 246338	 250025	 253797	 257651	 261583	 
16	 21.9583	 13.9671	 -31.7497	 18.3591	 11.9143	 -28.2841	 14.8136	 9.89126	 -24.7463	 11.3213	 7.89798	 -21.1393	 7.8814	 5.9343	 -17.4663	 4.49317	 4	 -13.7301	 246318	 250004	 253774	 257627	 261559	 
16.1	 21.9501	 13.9673	 -31.7581	 18.3506	 11.9142	 -28.2928	 14.8049	 9.89121	 -24.7552	 11.3123	 7.89799	 -21.1485	 7.87216	 5.93428	 -17.4757	 4.48367	 4	 -13.7398	 246311	 249996	 253766	 257618	 261548	 
16.2	 21.9423	 13.967	 -31.7671	 18.3426	 11.9139	 -28.3021	 14.7965	 9.8909	 -24.7648	 11.3036	 7.8978	 -21.1584	 7.86305	 5.93421	 -17.4859	 4.47419	 4	 -13.7503	 246308	 249992	 253761	 257611	 261541	 
16.3	 21.9348	 13.9664	 -31.7768	 18.3348	 11.9134	 -28.3121	 14.7885	 9.89041	 -24.7751	 11.2951	 7.89742	 -21.1689	 7.8541	 5.93407	 -17.4968	 4.46474	 4	 -13.7616	 246322	 250005	 253773	 257623	 261552	 
16.4	 21.9277	 13.9656	 -31.7871	 18.3275	 11.9127	 -28.3226	 14.7807	 9.88983	 -24.7859	 11.2869	 7.89694	 -21.1802	 7.8453	 5.9338	 -17.5085	 4.45531	 4	 -13.7737	 246321	 250004	 253770	 257619	 261546	 
16.5	 21.9208	 13.9645	 -31.7982	 18.3203	 11.9117	 -28.3339	 14.7731	 9.88913	 -24.7975	 11.2788	 7.89644	 -21.1922	 7.83661	 5.93346	 -17.5209	 4.44592	 4	 -13.7866	 246329	 250010	 253776	 257623	 261550	 
16.6	 21.9141	 13.9635	 -31.8099	 18.3133	 11.9107	 -28.3459	 14.7657	 9.88831	 -24.8098	 11.2708	 7.89591	 -21.2049	 7.82796	 5.93318	 -17.5341	 4.43657	 4	 -13.8003	 246319	 250000	 253765	 257611	 261536	 
16.7	 21.9073	 13.9625	 -31.8225	 18.3063	 11.9097	 -28.3587	 14.7583	 9.88742	 -24.823	 11.2628	 7.89533	 -21.2184	 7.81932	 5.93298	 -17.5481	 4.42725	 4	 -13.8147	 246319	 249999	 253762	 257608	 261531	 
16.8	 21.9005	 13.9617	 -31.8358	 18.2992	 11.9088	 -28.3724	 14.7508	 9.88662	 -24.837	 11.2548	 7.89476	 -21.2328	 7.81068	 5.93276	 -17.5628	 4.41798	 4	 -13.83	 246314	 249993	 253756	 257600	 261522	 
16.9	 21.8935	 13.9611	 -31.85	 18.292	 11.9082	 -28.3868	 14.7432	 9.88602	 -24.8518	 11.2467	 7.89429	 -21.248	 7.80206	 5.93243	 -17.5785	 4.40875	 4	 -13.846	 246322	 250000	 253762	 257604	 261525	 
17	 21.8864	 13.9609	 -31.8649	 18.2845	 11.9078	 -28.4022	 14.7353	 9.88568	 -24.8675	 11.2385	 7.89394	 -21.2641	 7.79339	 5.93214	 -17.5949	 4.39957	 4	 -13.8628	 246302	 249979	 253739	 257580	 261500	 
17.1	 21.879	 13.961	 -31.8806	 18.2767	 11.9079	 -28.4183	 14.7273	 9.8856	 -24.884	 11.2301	 7.89378	 -21.281	 7.78464	 5.93204	 -17.6121	 4.39045	 4	 -13.8803	 246284	 249959	 253718	 257558	 261477	 
17.2	 21.8713	 13.9616	 -31.8971	 18.2688	 11.9083	 -28.4353	 14.719	 9.88581	 -24.9014	 11.2215	 7.8939	 -21.2987	 7.7758	 5.93217	 -17.6301	 4.38138	 4	 -13.8985	 246255	 249930	 253688	 257526	 261443	 
17.3	 21.8635	 13.9625	 -31.9143	 18.2606	 11.909	 -28.453	 14.7106	 9.88638	 -24.9195	 11.2128	 7.89435	 -21.3171	 7.76693	 5.93243	 -17.6488	 4.37238	 4	 -13.9174	 246245	 249918	 253675	 257513	 261428	 
17.4	 21.8556	 13.9639	 -31.9322	 18.2523	 11.9101	 -28.4713	 14.702	 9.88734	 -24.9383	 11.2041	 7.89509	 -21.3362	 7.75806	 5.93278	 -17.6681	 4.36343	 4	 -13.937	 246234	 249907	 253662	 257499	 261413	 
17.5	 21.8476	 13.9655	 -31.9507	 18.244	 11.9116	 -28.4903	 14.6933	 9.88864	 -24.9576	 11.1953	 7.896	 -21.3559	 7.74922	 5.93323	 -17.6882	 4.35456	 4	 -13.9573	 246219	 249890	 253645	 257480	 261393	 
17.6	 21.8397	 13.9673	 -31.9698	 18.2356	 11.9135	 -28.5098	 14.6847	 9.89015	 -24.9776	 11.1866	 7.89702	 -21.3762	 7.74043	 5.93378	 -17.7088	 4.34575	 4	 -13.9783	 246192	 249863	 253616	 257451	 261362	 
17.7	 21.8318	 13.9694	 -31.9893	 18.2274	 11.9154	 -28.5298	 14.6763	 9.89174	 -24.998	 11.178	 7.89815	 -21.397	 7.73175	 5.93438	 -17.73	 4.33702	 4	 -13.9998	 246170	 249840	 253593	 257426	 261336	 
17.8	 21.8242	 13.9715	 -32.0093	 18.2194	 11.9173	 -28.5503	 14.668	 9.89332	 -25.019	 11.1695	 7.89933	 -21.4184	 7.7232	 5.93497	 -17.7518	 4.32838	 4	 -14.022	 246148	 249817	 253569	 257401	 261310	 
17.9	 21.8169	 13.9735	 -32.0297	 18.2117	 11.919	 -28.5713	 14.66	 9.8948	 -25.0404	 11.1613	 7.90042	 -21.4403	 7.7148	 5.93554	 -17.7741	 4.31982	 4	 -14.0447	 246137	 249805	 253557	 257388	 261296	 
18	 21.81	 13.9753	 -32.0505	 18.2044	 11.9207	 -28.5926	 14.6524	 9.8961	 -25.0622	 11.1533	 7.90134	 -21.4626	 7.70656	 5.93605	 -17.7969	 4.31135	 4	 -14.0681	 246113	 249781	 253532	 257362	 261269	 
18.1	 21.8034	 13.9769	 -32.0717	 18.1974	 11.9221	 -28.6143	 14.6451	 9.8972	 -25.0845	 11.1457	 7.90206	 -21.4854	 7.69853	 5.93643	 -17.8203	 4.30298	 4	 -14.0919	 246087	 249755	 253505	 257335	 261240	 
18.2	 21.7973	 13.9781	 -32.0933	 18.1909	 11.9232	 -28.6365	 14.6381	 9.89806	 -25.1072	 11.1382	 7.90261	 -21.5087	 7.69071	 5.93666	 -17.8441	 4.29471	 4	 -14.1163	 246062	 249730	 253479	 257307	 261211	 
18.3	 21.7916	 13.979	 -32.1153	 18.1847	 11.9238	 -28.659	 14.6314	 9.89862	 -25.1303	 11.1311	 7.90297	 -21.5324	 7.68308	 5.9368	 -17.8684	 4.28655	 4	 -14.1411	 246042	 249710	 253459	 257286	 261189	 
18.4	 21.7862	 13.9795	 -32.1377	 18.1789	 11.9242	 -28.6819	 14.6251	 9.89883	 -25.1538	 11.1242	 7.90314	 -21.5565	 7.67561	 5.9369	 -17.8931	 4.27851	 4	 -14.1663	 246033	 249700	 253448	 257274	 261176	 
18.5	 21.7811	 13.9798	 -32.1604	 18.1734	 11.9243	 -28.7053	 14.6191	 9.89876	 -25.1778	 11.1176	 7.90311	 -21.581	 7.66832	 5.93696	 -17.9182	 4.2706	 4	 -14.192	 246026	 249693	 253441	 257267	 261167	 
18.6	 21.7762	 13.98	 -32.1836	 18.1681	 11.9242	 -28.7291	 14.6133	 9.89854	 -25.2021	 11.1112	 7.90292	 -21.606	 7.66122	 5.93687	 -17.9436	 4.26281	 4	 -14.2181	 246013	 249679	 253427	 257251	 261151	 
18.7	 21.7715	 13.98	 -32.2072	 18.1629	 11.9239	 -28.7532	 14.6076	 9.89829	 -25.2268	 11.1049	 7.90263	 -21.6313	 7.65429	 5.93664	 -17.9695	 4.25516	 4	 -14.2445	 246014	 249680	 253427	 257251	 261149	 
18.8	 21.7668	 13.98	 -32.2312	 18.1578	 11.9237	 -28.7778	 14.602	 9.898	 -25.2519	 11.0987	 7.90232	 -21.6569	 7.64748	 5.9364	 -17.9958	 4.24764	 4	 -14.2713	 246007	 249673	 253420	 257243	 261140	 
18.9	 21.7621	 13.9801	 -32.2556	 18.1527	 11.9237	 -28.8027	 14.5964	 9.89774	 -25.2774	 11.0926	 7.90206	 -21.683	 7.64074	 5.93626	 -18.0223	 4.24027	 4	 -14.2983	 246016	 249683	 253429	 257251	 261147	 
19	 21.7573	 13.9805	 -32.2803	 18.1475	 11.9237	 -28.828	 14.5908	 9.89764	 -25.3033	 11.0865	 7.90194	 -21.7093	 7.63406	 5.93625	 -18.0491	 4.23305	 4	 -14.3256	 246026	 249692	 253438	 257260	 261155	 
19.1	 21.7524	 13.9811	 -32.3053	 18.1423	 11.924	 -28.8536	 14.5851	 9.8978	 -25.3294	 11.0803	 7.90204	 -21.7359	 7.62744	 5.93631	 -18.0762	 4.22598	 4	 -14.3531	 246036	 249702	 253448	 257270	 261164	 
19.2	 21.7475	 13.9819	 -32.3306	 18.1369	 11.9246	 -28.8794	 14.5793	 9.89827	 -25.3557	 11.0741	 7.90238	 -21.7627	 7.6209	 5.93643	 -18.1035	 4.21907	 4	 -14.3808	 246044	 249711	 253456	 257278	 261172	 
19.3	 21.7425	 13.983	 -32.3561	 18.1315	 11.9256	 -28.9055	 14.5734	 9.89905	 -25.3823	 11.0679	 7.90289	 -21.7898	 7.61443	 5.93667	 -18.1309	 4.2123	 4	 -14.4087	 246018	 249686	 253431	 257252	 261146	 
19.4	 21.7375	 13.9844	 -32.3818	 18.126	 11.9269	 -28.9317	 14.5676	 9.90008	 -25.4091	 11.0618	 7.90357	 -21.817	 7.60801	 5.93704	 -18.1586	 4.20569	 4	 -14.4367	 245987	 249654	 253399	 257219	 261112	 
19.5	 21.7325	 13.986	 -32.4075	 18.1205	 11.9284	 -28.9581	 14.5617	 9.90128	 -25.4359	 11.0557	 7.90442	 -21.8443	 7.6017	 5.9375	 -18.1863	 4.19926	 4	 -14.4648	 246104	 249772	 253518	 257338	 261231	 
19.6	 21.7275	 13.9878	 -32.4333	 18.1151	 11.9299	 -28.9844	 14.556	 9.9026	 -25.4628	 11.0496	 7.90541	 -21.8717	 7.59554	 5.938	 -18.214	 4.193	 4	 -14.4928	 246137	 249807	 253553	 257375	 261267	 
19.7	 21.7227	 13.9897	 -32.4591	 18.1099	 11.9316	 -29.0108	 14.5504	 9.90397	 -25.4897	 11.0438	 7.90643	 -21.8989	 7.58957	 5.93852	 -18.2417	 4.18691	 4	 -14.5209	 246101	 249771	 253519	 257340	 261233	 
19.8	 21.718	 13.9916	 -32.4848	 18.1048	 11.9333	 -29.037	 14.545	 9.90534	 -25.5164	 11.0382	 7.90736	 -21.9261	 7.5838	 5.93904	 -18.2693	 4.18101	 4	 -14.5489	 246069	 249740	 253489	 257312	 261204	 
19.9	 21.7136	 13.9934	 -32.5105	 18.0999	 11.9349	 -29.0632	 14.5399	 9.90662	 -25.543	 11.0329	 7.90821	 -21.9532	 7.57826	 5.93947	 -18.2968	 4.17528	 4	 -14.5768	 246053	 249726	 253476	 257298	 261192	 
20	 21.7094	 13.995	 -32.536	 18.0954	 11.9363	 -29.0892	 14.5351	 9.90775	 -25.5695	 11.0278	 7.90897	 -21.9801	 7.57295	 5.9398	 -18.3242	 4.16973	 4	 -14.6046	 246128	 249804	 253555	 257379	 261272	 
20.1	 21.7054	 13.9963	 -32.5614	 18.0912	 11.9375	 -29.115	 14.5305	 9.90866	 -25.5958	 11.023	 7.90961	 -22.0069	 7.56785	 5.9401	 -18.3513	 4.16435	 4	 -14.6321	 246179	 249856	 253608	 257433	 261327	 
