Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
18.4	 -2.51445	 -7.78795	 -41.4251	 -2.53809	 -7.83376	 -36.0243	 -2.56	 -7.87778	 -30.6235	 -2.58028	 -7.92007	 -25.2227	 -2.59909	 -7.96077	 -19.8218	 -2.6168	 -8	 -14.4208	 135000	 140767	 146522	 152266	 158000	 
18.5	 -2.52421	 -7.78677	 -41.4625	 -2.54746	 -7.83268	 -36.0618	 -2.56903	 -7.87686	 -30.661	 -2.58889	 -7.91944	 -25.2602	 -2.60709	 -7.96044	 -19.8593	 -2.62427	 -8	 -14.4583	 134785	 140550	 146303	 152047	 157781	 
18.6	 -2.53357	 -7.78563	 -41.5008	 -2.55645	 -7.83167	 -36.1001	 -2.57762	 -7.87601	 -30.6993	 -2.59704	 -7.91883	 -25.2984	 -2.61483	 -7.96014	 -19.8975	 -2.63158	 -8	 -14.4966	 134558	 140321	 146074	 151817	 157551	 
18.7	 -2.54253	 -7.78451	 -41.5399	 -2.56505	 -7.83075	 -36.1391	 -2.58576	 -7.87527	 -30.7384	 -2.60475	 -7.91828	 -25.3375	 -2.62232	 -7.95988	 -19.9366	 -2.63871	 -8	 -14.5357	 134343	 140104	 145856	 151598	 157332	 
18.8	 -2.55112	 -7.7834	 -41.5797	 -2.57323	 -7.82992	 -36.1789	 -2.59346	 -7.87464	 -30.7782	 -2.6121	 -7.91783	 -25.3773	 -2.62948	 -7.95965	 -19.9764	 -2.64566	 -8	 -14.5755	 134125	 139884	 145635	 151377	 157111	 
18.9	 -2.55936	 -7.78231	 -41.6201	 -2.58096	 -7.82915	 -36.2194	 -2.60078	 -7.87413	 -30.8186	 -2.61916	 -7.9175	 -25.4178	 -2.63633	 -7.95946	 -20.0169	 -2.65243	 -8	 -14.616	 133904	 139662	 145412	 151153	 156887	 
19	 -2.56729	 -7.78123	 -41.6612	 -2.58829	 -7.82841	 -36.2605	 -2.60777	 -7.87369	 -30.8597	 -2.62595	 -7.91728	 -25.4589	 -2.6429	 -7.95933	 -20.058	 -2.659	 -8	 -14.6571	 133689	 139445	 145193	 150934	 156667	 
19.1	 -2.57493	 -7.78018	 -41.7029	 -2.5953	 -7.82771	 -36.3022	 -2.61449	 -7.87331	 -30.9014	 -2.63247	 -7.91711	 -25.5006	 -2.6493	 -7.95927	 -20.0997	 -2.66537	 -8	 -14.6988	 133472	 139226	 144973	 150713	 156446	 
19.2	 -2.58231	 -7.77916	 -41.7455	 -2.60213	 -7.82702	 -36.3447	 -2.62098	 -7.87294	 -30.9439	 -2.63875	 -7.91696	 -25.5429	 -2.65555	 -7.95927	 -20.142	 -2.67154	 -8	 -14.7409	 149171	 153151	 157398	 162049	 167208	 
19.3	 -2.58948	 -7.77817	 -41.7879	 -2.6088	 -7.82626	 -36.3872	 -2.62724	 -7.87245	 -30.9864	 -2.64482	 -7.91671	 -25.5855	 -2.6616	 -7.95918	 -20.1846	 -2.67752	 -8	 -14.7837	 136187	 141896	 147614	 153336	 159060	 
19.4	 -2.59648	 -7.77719	 -41.8307	 -2.61538	 -7.82551	 -36.43	 -2.63338	 -7.8719	 -31.0293	 -2.65078	 -7.9164	 -25.6285	 -2.66746	 -7.95903	 -20.2277	 -2.68329	 -8	 -14.8268	 127059	 132806	 138551	 144291	 150025	 
19.5	 -2.60332	 -7.77619	 -41.8745	 -2.62188	 -7.82481	 -36.4738	 -2.63954	 -7.87136	 -31.073	 -2.65669	 -7.91604	 -25.6721	 -2.67316	 -7.95886	 -20.2712	 -2.68883	 -8	 -14.8702	 137558	 143355	 149136	 154900	 160646	 
19.6	 -2.61005	 -7.77515	 -41.918	 -2.62829	 -7.82408	 -36.5173	 -2.64573	 -7.8708	 -31.1166	 -2.66255	 -7.91561	 -25.7158	 -2.6787	 -7.95863	 -20.3149	 -2.69416	 -8	 -14.914	 131324	 137055	 142786	 148516	 154246	 
19.7	 -2.61669	 -7.77408	 -41.962	 -2.63464	 -7.82329	 -36.5613	 -2.65191	 -7.87022	 -31.1606	 -2.66836	 -7.91516	 -25.7597	 -2.68413	 -7.95838	 -20.3588	 -2.69925	 -8	 -14.9579	 134594	 140358	 146114	 151861	 157600	 
19.8	 -2.62324	 -7.77296	 -42.006	 -2.64097	 -7.82241	 -36.6053	 -2.65799	 -7.86959	 -31.2046	 -2.67411	 -7.91471	 -25.8038	 -2.68946	 -7.95812	 -20.4029	 -2.70412	 -8	 -15.002	 132678	 138412	 144145	 149877	 155608	 
19.9	 -2.6297	 -7.77178	 -42.0502	 -2.64727	 -7.82144	 -36.6495	 -2.66395	 -7.86888	 -31.2487	 -2.67976	 -7.91427	 -25.8479	 -2.69467	 -7.95789	 -20.447	 -2.70876	 -8	 -15.0461	 133253	 138993	 144731	 150466	 156199	 
20	 -2.63607	 -7.77054	 -42.0943	 -2.65346	 -7.82042	 -36.6937	 -2.66978	 -7.86811	 -31.2929	 -2.68525	 -7.91382	 -25.8921	 -2.69969	 -7.9577	 -20.4912	 -2.71318	 -8	 -15.0903	 132739	 138468	 144197	 149926	 155657	 
20.1	 -2.64233	 -7.76924	 -42.1384	 -2.65948	 -7.81935	 -36.7378	 -2.67549	 -7.8673	 -31.337	 -2.69052	 -7.91334	 -25.9362	 -2.70446	 -7.95752	 -20.5353	 -2.71737	 -8	 -15.1344	 132646	 138371	 144097	 149826	 155556	 
20.2	 -2.64844	 -7.76789	 -42.1824	 -2.66529	 -7.81826	 -36.7817	 -2.68101	 -7.86649	 -31.381	 -2.69554	 -7.91282	 -25.9802	 -2.70894	 -7.95731	 -20.5793	 -2.72134	 -8	 -15.1784	 132420	 138138	 143859	 149585	 155314	 
20.3	 -2.65435	 -7.76652	 -42.2262	 -2.67089	 -7.81715	 -36.8256	 -2.68627	 -7.86569	 -31.4248	 -2.70028	 -7.91228	 -26.024	 -2.71314	 -7.95704	 -20.6231	 -2.72509	 -8	 -15.2222	 132220	 137932	 143649	 149372	 155101	 
20.4	 -2.66002	 -7.76514	 -42.2698	 -2.67626	 -7.81606	 -36.8691	 -2.69118	 -7.86489	 -31.4684	 -2.70473	 -7.91172	 -26.0676	 -2.71708	 -7.9567	 -20.6667	 -2.72862	 -8	 -15.2658	 132027	 137733	 143446	 149166	 154894	 
20.5	 -2.66542	 -7.76379	 -42.313	 -2.68134	 -7.81497	 -36.9123	 -2.69575	 -7.86406	 -31.5116	 -2.70887	 -7.91113	 -26.1108	 -2.72081	 -7.95636	 -20.7099	 -2.73193	 -8	 -15.309	 131826	 137526	 143235	 148953	 154679	 
20.6	 -2.67052	 -7.7625	 -42.3558	 -2.68606	 -7.81391	 -36.9552	 -2.69999	 -7.86322	 -31.5544	 -2.71269	 -7.91053	 -26.1536	 -2.72432	 -7.95605	 -20.7528	 -2.73504	 -8	 -15.3518	 131637	 137331	 143035	 148750	 154476	 
20.7	 -2.67529	 -7.76127	 -42.3982	 -2.69037	 -7.81286	 -36.9975	 -2.70393	 -7.86237	 -31.5968	 -2.71625	 -7.90994	 -26.196	 -2.72756	 -7.95579	 -20.7952	 -2.73794	 -8	 -15.3942	 131452	 137141	 142841	 148554	 154279	 
20.8	 -2.67969	 -7.76009	 -42.4401	 -2.6943	 -7.81184	 -37.0394	 -2.70755	 -7.86154	 -31.6387	 -2.71955	 -7.9094	 -26.2379	 -2.73053	 -7.95556	 -20.837	 -2.74064	 -8	 -15.4361	 131263	 136946	 142642	 148351	 154076	 
20.9	 -2.68373	 -7.75895	 -42.4813	 -2.69791	 -7.81086	 -37.0806	 -2.71086	 -7.86078	 -31.6799	 -2.72259	 -7.90891	 -26.2791	 -2.73325	 -7.95532	 -20.8783	 -2.74314	 -8	 -15.4774	 131081	 136758	 142450	 148157	 153880	 
21	 -2.68738	 -7.75781	 -42.5219	 -2.70124	 -7.80995	 -37.1212	 -2.71386	 -7.8601	 -31.7205	 -2.72535	 -7.90848	 -26.3197	 -2.73576	 -7.95508	 -20.9189	 -2.74545	 -8	 -15.518	 130900	 136571	 142259	 147963	 153685	 
21.1	 -2.69068	 -7.75667	 -42.5617	 -2.70429	 -7.80911	 -37.1611	 -2.71659	 -7.85952	 -31.7604	 -2.72782	 -7.90809	 -26.3596	 -2.73808	 -7.95486	 -20.9587	 -2.74759	 -8	 -15.5578	 130714	 136380	 142063	 147765	 153486	 
21.2	 -2.69367	 -7.75552	 -42.6008	 -2.70703	 -7.80834	 -37.2001	 -2.71907	 -7.85901	 -31.7994	 -2.73005	 -7.90773	 -26.3986	 -2.7402	 -7.95468	 -20.9978	 -2.74954	 -8	 -15.5969	 130537	 136197	 141876	 147575	 153295	 
21.3	 -2.69639	 -7.75436	 -42.639	 -2.70946	 -7.80759	 -37.2383	 -2.72129	 -7.85853	 -31.8376	 -2.73208	 -7.90742	 -26.4368	 -2.74209	 -7.95455	 -21.036	 -2.75133	 -8	 -15.6351	 130356	 136010	 141684	 147380	 153099	 
21.4	 -2.69885	 -7.75321	 -42.6762	 -2.7116	 -7.80681	 -37.2756	 -2.72327	 -7.85804	 -31.8749	 -2.73395	 -7.90716	 -26.4741	 -2.74378	 -7.95444	 -21.0733	 -2.75296	 -8	 -15.6724	 130191	 135839	 141509	 147202	 152919	 
21.5	 -2.70108	 -7.75209	 -42.7125	 -2.71351	 -7.80599	 -37.3118	 -2.72502	 -7.85752	 -31.9111	 -2.73561	 -7.90692	 -26.5104	 -2.74531	 -7.95435	 -21.1095	 -2.75444	 -8	 -15.7086	 130029	 135671	 141336	 147025	 152742	 
21.6	 -2.70309	 -7.75098	 -42.7477	 -2.71526	 -7.80512	 -37.347	 -2.72658	 -7.85697	 -31.9463	 -2.73707	 -7.90665	 -26.5456	 -2.74671	 -7.95424	 -21.1447	 -2.75578	 -8	 -15.7438	 129888	 135524	 141184	 146871	 152586	 
21.7	 -2.70489	 -7.74989	 -42.7818	 -2.71686	 -7.80424	 -37.3811	 -2.72797	 -7.85638	 -31.9804	 -2.73832	 -7.90631	 -26.5796	 -2.74799	 -7.9541	 -21.1788	 -2.757	 -8	 -15.7779	 129751	 135380	 141035	 146719	 152433	 
21.8	 -2.70649	 -7.74881	 -42.8146	 -2.7183	 -7.80338	 -37.414	 -2.72922	 -7.85573	 -32.0133	 -2.73945	 -7.90587	 -26.6125	 -2.74911	 -7.9539	 -21.2117	 -2.75809	 -8	 -15.8108	 129640	 135263	 140914	 146594	 152307	 
21.9	 -2.70791	 -7.74774	 -42.8463	 -2.71958	 -7.80254	 -37.4456	 -2.73037	 -7.85504	 -32.0449	 -2.74049	 -7.90536	 -26.6442	 -2.75007	 -7.95363	 -21.2433	 -2.75908	 -8	 -15.8425	 129540	 135157	 140802	 146480	 152191	 
22	 -2.70918	 -7.74671	 -42.8766	 -2.7207	 -7.80169	 -37.476	 -2.73141	 -7.8543	 -32.0753	 -2.74146	 -7.90479	 -26.6745	 -2.75091	 -7.95331	 -21.2737	 -2.75997	 -8	 -15.8728	 129460	 135071	 140712	 146386	 152096	 
22.1	 -2.7103	 -7.74573	 -42.9056	 -2.72168	 -7.80082	 -37.5049	 -2.73235	 -7.85356	 -32.1042	 -2.74234	 -7.90421	 -26.7035	 -2.75172	 -7.95297	 -21.3026	 -2.76078	 -8	 -15.9018	 129397	 135002	 140638	 146309	 152017	 
22.2	 -2.71127	 -7.74481	 -42.9331	 -2.72256	 -7.79992	 -37.5324	 -2.73318	 -7.85283	 -32.1317	 -2.74311	 -7.90366	 -26.731	 -2.75252	 -7.95266	 -21.3302	 -2.76152	 -8	 -15.9293	 129355	 134954	 140586	 146254	 151960	 
22.3	 -2.71211	 -7.74394	 -42.9591	 -2.72335	 -7.79906	 -37.5585	 -2.7339	 -7.85211	 -32.1578	 -2.74383	 -7.90315	 -26.757	 -2.75328	 -7.95242	 -21.3562	 -2.7622	 -8	 -15.9553	 129329	 134922	 140549	 146214	 151919	 
22.4	 -2.71281	 -7.74313	 -42.9836	 -2.72405	 -7.79829	 -37.583	 -2.73453	 -7.85144	 -32.1823	 -2.74449	 -7.90273	 -26.7815	 -2.75395	 -7.95223	 -21.3807	 -2.76284	 -8	 -15.9799	 129324	 134911	 140534	 146196	 151900	 
22.5	 -2.7134	 -7.74237	 -43.0065	 -2.72463	 -7.79763	 -37.6059	 -2.73511	 -7.85088	 -32.2052	 -2.7451	 -7.90238	 -26.8045	 -2.75452	 -7.95209	 -21.4036	 -2.76345	 -8	 -16.0028	 129337	 134919	 140537	 146197	 151899	 
22.6	 -2.71386	 -7.74169	 -43.0278	 -2.72509	 -7.79709	 -37.6272	 -2.73566	 -7.85047	 -32.2265	 -2.74563	 -7.90212	 -26.8257	 -2.75502	 -7.95196	 -21.4249	 -2.76404	 -8	 -16.0241	 129364	 134941	 140555	 146212	 151913	 
22.7	 -2.71418	 -7.74109	 -43.0474	 -2.72548	 -7.79666	 -37.6468	 -2.73613	 -7.85023	 -32.2461	 -2.74607	 -7.90193	 -26.8453	 -2.7555	 -7.95185	 -21.4445	 -2.76462	 -8	 -16.0436	 129412	 134983	 140594	 146248	 151947	 
22.8	 -2.71436	 -7.7406	 -43.0652	 -2.72578	 -7.79636	 -37.6646	 -2.73648	 -7.85009	 -32.2639	 -2.74645	 -7.90183	 -26.8632	 -2.756	 -7.95176	 -21.4623	 -2.76521	 -8	 -16.0615	 129454	 135020	 140627	 146278	 151976	 
22.9	 -2.71439	 -7.74022	 -43.0813	 -2.72598	 -7.79617	 -37.6807	 -2.7367	 -7.85002	 -32.28	 -2.74681	 -7.9018	 -26.8792	 -2.7565	 -7.95174	 -21.4784	 -2.76582	 -8	 -16.0775	 129534	 135095	 140698	 146347	 152044	 
23	 -2.71427	 -7.73995	 -43.0955	 -2.72602	 -7.79607	 -37.6949	 -2.73685	 -7.84998	 -32.2942	 -2.74715	 -7.90184	 -26.8934	 -2.757	 -7.95179	 -21.4926	 -2.76645	 -8	 -16.0918	 129619	 135176	 140775	 146421	 152116	 
23.1	 -2.71398	 -7.73976	 -43.1079	 -2.72588	 -7.79601	 -37.7072	 -2.73695	 -7.84997	 -32.3065	 -2.74746	 -7.9019	 -26.9058	 -2.75749	 -7.95187	 -21.505	 -2.76713	 -8	 -16.1041	 129729	 135280	 140876	 146519	 152214	 
23.2	 -2.71351	 -7.73961	 -43.1183	 -2.7256	 -7.79596	 -37.7177	 -2.737	 -7.85	 -32.317	 -2.74774	 -7.90197	 -26.9162	 -2.75798	 -7.95195	 -21.5154	 -2.76786	 -8	 -16.1146	 129850	 135397	 140989	 146630	 152324	 
23.3	 -2.71286	 -7.73945	 -43.1268	 -2.72523	 -7.79592	 -37.7262	 -2.73696	 -7.85006	 -32.3255	 -2.74797	 -7.90203	 -26.9247	 -2.75848	 -7.95198	 -21.5239	 -2.76865	 -8	 -16.1231	 129987	 135530	 141119	 146758	 152450	 
23.4	 -2.71206	 -7.73922	 -43.1333	 -2.7248	 -7.79587	 -37.7327	 -2.73681	 -7.8501	 -32.332	 -2.74816	 -7.90207	 -26.9313	 -2.75901	 -7.95197	 -21.5305	 -2.76951	 -8	 -16.1296	 130137	 135676	 141262	 146899	 152590	 
23.5	 -2.71113	 -7.73888	 -43.1378	 -2.72428	 -7.79577	 -37.7372	 -2.73658	 -7.85008	 -32.3365	 -2.74832	 -7.90206	 -26.9358	 -2.75957	 -7.95193	 -21.535	 -2.77045	 -8	 -16.1341	 130291	 135826	 141409	 147044	 152734	 
23.6	 -2.71014	 -7.7384	 -43.1403	 -2.72364	 -7.79557	 -37.7397	 -2.73632	 -7.84998	 -32.339	 -2.74846	 -7.90198	 -26.9382	 -2.76016	 -7.95189	 -21.5374	 -2.77148	 -8	 -16.1365	 130461	 135993	 141573	 147206	 152896	 
23.7	 -2.70913	 -7.73777	 -43.1406	 -2.72289	 -7.79519	 -37.74	 -2.73603	 -7.84976	 -32.3394	 -2.74861	 -7.90185	 -26.9386	 -2.76079	 -7.95186	 -21.5378	 -2.7726	 -8	 -16.1369	 130629	 136158	 141735	 147366	 153055	 
23.8	 -2.70813	 -7.73696	 -43.1389	 -2.72212	 -7.7946	 -37.7383	 -2.73573	 -7.84939	 -32.3376	 -2.74879	 -7.90166	 -26.9369	 -2.76147	 -7.9518	 -21.5361	 -2.77383	 -8	 -16.1352	 130805	 136330	 141906	 147536	 153224	 
23.9	 -2.70717	 -7.73595	 -43.1351	 -2.72142	 -7.79379	 -37.7345	 -2.73542	 -7.84885	 -32.3338	 -2.74902	 -7.90139	 -26.933	 -2.76223	 -7.95168	 -21.5322	 -2.77517	 -8	 -16.1314	 131002	 136525	 142099	 147728	 153416	 
24	 -2.70625	 -7.73473	 -43.1291	 -2.72086	 -7.7928	 -37.7285	 -2.73518	 -7.84815	 -32.3278	 -2.7493	 -7.901	 -26.9271	 -2.76311	 -7.95149	 -21.5262	 -2.77663	 -8	 -16.1254	 131204	 136726	 142298	 147926	 153613	 
24.1	 -2.70543	 -7.73327	 -43.1209	 -2.72043	 -7.79166	 -37.7203	 -2.7351	 -7.8473	 -32.3196	 -2.74969	 -7.90044	 -26.9189	 -2.76411	 -7.95122	 -21.5181	 -2.77822	 -8	 -16.1172	 131420	 136940	 142512	 148139	 153826	 
24.2	 -2.70471	 -7.73158	 -43.1106	 -2.72011	 -7.79035	 -37.71	 -2.73523	 -7.84629	 -32.3093	 -2.75025	 -7.89971	 -26.9086	 -2.76523	 -7.95087	 -21.5078	 -2.77993	 -8	 -16.1069	 131646	 137165	 142736	 148363	 154050	 
24.3	 -2.70412	 -7.72966	 -43.0981	 -2.71995	 -7.78885	 -37.6975	 -2.73558	 -7.84513	 -32.2968	 -2.75104	 -7.89887	 -26.8961	 -2.76649	 -7.95043	 -21.4953	 -2.78177	 -8	 -16.0944	 131870	 137389	 142959	 148586	 154273	 
24.4	 -2.70365	 -7.72751	 -43.0833	 -2.71996	 -7.78714	 -37.6827	 -2.73612	 -7.84381	 -32.2821	 -2.75209	 -7.89794	 -26.8813	 -2.76796	 -7.94993	 -21.4805	 -2.78374	 -8	 -16.0797	 132104	 137622	 143192	 148819	 154506	 
24.5	 -2.70329	 -7.72512	 -43.0664	 -2.72019	 -7.78519	 -37.6658	 -2.73686	 -7.84234	 -32.2651	 -2.75336	 -7.89696	 -26.8644	 -2.76966	 -7.9494	 -21.4636	 -2.78584	 -8	 -16.0628	 132334	 137853	 143423	 149050	 154738	 
24.6	 -2.70305	 -7.72248	 -43.0472	 -2.72061	 -7.78304	 -37.6466	 -2.73781	 -7.84072	 -32.246	 -2.75483	 -7.89591	 -26.8453	 -2.7716	 -7.94888	 -21.4445	 -2.78808	 -8	 -16.0436	 132568	 138088	 143658	 149286	 154974	 
24.7	 -2.7029	 -7.71955	 -43.0259	 -2.72117	 -7.78069	 -37.6253	 -2.73897	 -7.83899	 -32.2246	 -2.75647	 -7.89479	 -26.8239	 -2.7737	 -7.94838	 -21.4231	 -2.79045	 -8	 -16.0223	 132811	 138332	 143903	 149531	 155221	 
24.8	 -2.70284	 -7.71633	 -43.0023	 -2.72185	 -7.77818	 -37.6017	 -2.7403	 -7.83714	 -32.2011	 -2.75828	 -7.89361	 -26.8004	 -2.77589	 -7.94785	 -21.3996	 -2.79295	 -8	 -15.9987	 133047	 138568	 144141	 149770	 155460	 
24.9	 -2.70284	 -7.71281	 -42.9765	 -2.7226	 -7.7755	 -37.5759	 -2.74173	 -7.8352	 -32.1753	 -2.76022	 -7.89237	 -26.7746	 -2.77813	 -7.94724	 -21.3738	 -2.79559	 -8	 -15.973	 133296	 138820	 144394	 150024	 155715	 
25	 -2.70289	 -7.70902	 -42.9485	 -2.72343	 -7.77261	 -37.5479	 -2.74321	 -7.83315	 -32.1473	 -2.76221	 -7.89105	 -26.7466	 -2.78048	 -7.94656	 -21.3459	 -2.79834	 -8	 -15.945	 133545	 139071	 144647	 150278	 155970	 
