Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
158	 124	 -215	 -70	 117.873	 -203.137	 -70.0138	 111.746	 -191.275	 -70.0139	 105.618	 -179.412	 -70.0139	 99.4906	 -167.55	 -70.0139	 93.3621	 -155.688	 -70.0139	 87.2326	 -143.827	 -70.0139	 81.1014	 -131.966	 -70.0139	 74.968	 -120.107	 -70.0139	 68.8318	 -108.249	 -70.0139	 62.6925	 -96.393	 -70.0139	 56.5497	 -84.5385	 -70.0139	 50.4013	 -72.6869	 -70.0125	 44.2484	 -60.8426	 -69.6696	 38.1999	 -49.2135	 -67.1312	 32.387	 -38.0629	 -62.6434	 26.9004	 -27.5676	 -56.4781	 21.81	 -17.8419	 -48.8774	 17.1208	 -8.89497	 -40.1459	 12.8016	 -0.66948	 -30.556	 8.81834	 6.9	 -20.3031	 84415.2	 84424.9	 84443.7	 84470.5	 84503.5	 84540.7	 84580	 84619.4	 84657.6	 84693.7	 84727.9	 84760.7	 84820.8	 86398.5	 90169.9	 95831.8	 103153	 111867	 121651	 132242	 
158.1	 124	 -215	 -70	 117.871	 -203.138	 -70.0138	 111.742	 -191.277	 -70.0139	 105.613	 -179.415	 -70.0139	 99.4837	 -167.554	 -70.0139	 93.3535	 -155.693	 -70.0139	 87.2223	 -143.832	 -70.0139	 81.0895	 -131.972	 -70.0139	 74.9545	 -120.114	 -70.0139	 68.8168	 -108.257	 -70.0139	 62.6762	 -96.4012	 -70.0139	 56.5321	 -84.5474	 -70.0139	 50.382	 -72.6967	 -70.0124	 44.2282	 -60.8532	 -69.6598	 38.1782	 -49.2252	 -67.1198	 32.3673	 -38.0785	 -62.62	 26.8794	 -27.5826	 -56.4566	 21.7843	 -17.8511	 -48.8664	 17.0916	 -8.89921	 -40.1419	 12.7706	 -0.67105	 -30.5551	 8.78624	 6.9	 -20.3038	 85179.2	 85183.3	 85191.2	 85202.5	 85216.1	 85231	 85246.1	 85260.6	 85273.5	 85284.6	 85293.9	 85301.6	 85338	 86897.6	 90665.2	 96328.2	 103634	 112332	 122108	 132697	 
158.2	 124	 -215	 -70	 117.869	 -203.139	 -70.0138	 111.739	 -191.278	 -70.0139	 105.608	 -179.418	 -70.0139	 99.4768	 -167.557	 -70.0139	 93.345	 -155.697	 -70.0139	 87.2121	 -143.837	 -70.0139	 81.0777	 -131.978	 -70.0139	 74.9411	 -120.121	 -70.0139	 68.8019	 -108.264	 -70.0139	 62.66	 -96.4095	 -70.0139	 56.5144	 -84.5564	 -70.0139	 50.3628	 -72.7064	 -70.0123	 44.2081	 -60.8636	 -69.6497	 38.1563	 -49.2366	 -67.1098	 32.3471	 -38.0934	 -62.5989	 26.8591	 -27.5984	 -56.434	 21.7594	 -17.8616	 -48.8539	 17.0626	 -8.90376	 -40.1376	 12.7396	 -0.672603	 -30.5542	 8.75424	 6.9	 -20.3045	 86124.8	 86125.6	 86127	 86128.4	 86129	 86127.9	 86124	 86116.6	 86105	 86088.8	 86068.3	 86043.8	 86047.4	 87578.8	 91334.3	 96998.5	 104293	 112973	 122740	 133327	 
158.3	 124	 -215	 -70	 117.868	 -203.14	 -70.0138	 111.735	 -191.28	 -70.0139	 105.603	 -179.42	 -70.0139	 99.47	 -167.561	 -70.0139	 93.3364	 -155.701	 -70.0139	 87.2019	 -143.843	 -70.0139	 81.0659	 -131.985	 -70.0139	 74.9278	 -120.128	 -70.0139	 68.7871	 -108.272	 -70.0139	 62.6438	 -96.4178	 -70.0139	 56.4968	 -84.5655	 -70.0139	 50.3438	 -72.7163	 -70.0123	 44.1881	 -60.8743	 -69.6391	 38.1345	 -49.248	 -67.1001	 32.3265	 -38.1079	 -62.5801	 26.8395	 -27.6151	 -56.4107	 21.7356	 -17.8734	 -48.8395	 17.0342	 -8.90899	 -40.1325	 12.7089	 -0.674399	 -30.5532	 8.72235	 6.9	 -20.3052	 86108.6	 86113	 86121.3	 86132.5	 86145	 86156.9	 86166.2	 86171.2	 86170.7	 86164	 86151.3	 86133.2	 86144.2	 87680.8	 91442.9	 97122.2	 104414	 113079	 122834	 133417	 
158.4	 124	 -215	 -70	 117.866	 -203.141	 -70.0138	 111.732	 -191.282	 -70.0139	 105.598	 -179.423	 -70.0139	 99.4631	 -167.564	 -70.0139	 93.328	 -155.706	 -70.0139	 87.1918	 -143.848	 -70.0139	 81.0542	 -131.991	 -70.0139	 74.9145	 -120.135	 -70.0139	 68.7724	 -108.28	 -70.0139	 62.6278	 -96.4262	 -70.0139	 56.4793	 -84.5747	 -70.0139	 50.3248	 -72.7262	 -70.0122	 44.1682	 -60.8851	 -69.6286	 38.1129	 -49.2595	 -67.0903	 32.3054	 -38.1218	 -62.5636	 26.8202	 -27.6322	 -56.3872	 21.7128	 -17.8866	 -48.8235	 17.0064	 -8.91511	 -40.1265	 12.6785	 -0.676553	 -30.5518	 8.69057	 6.9	 -20.3059	 85418.4	 85427.9	 85446.3	 85472.1	 85503.2	 85537.1	 85571	 85602.6	 85630.1	 85652.7	 85670.6	 85684.3	 85730.5	 87296.9	 91078	 96779.9	 104076	 112726	 122467	 133043	 
158.5	 124	 -215	 -70	 117.864	 -203.142	 -70.0138	 111.728	 -191.284	 -70.0139	 105.592	 -179.426	 -70.0139	 99.4563	 -167.568	 -70.0139	 93.3195	 -155.71	 -70.0139	 87.1817	 -143.853	 -70.0139	 81.0424	 -131.997	 -70.0139	 74.9012	 -120.142	 -70.0139	 68.7578	 -108.287	 -70.0139	 62.6118	 -96.4345	 -70.0139	 56.4617	 -84.5838	 -70.0139	 50.3059	 -72.7361	 -70.0121	 44.1482	 -60.8958	 -69.6187	 38.0915	 -49.271	 -67.0802	 32.2838	 -38.1351	 -62.5495	 26.8011	 -27.6493	 -56.3644	 21.6909	 -17.9009	 -48.8062	 16.9793	 -8.92219	 -40.1195	 12.6483	 -0.679074	 -30.55	 8.6589	 6.9	 -20.3066	 85233.9	 85243	 85260.7	 85285.7	 85316.3	 85350.4	 85385.9	 85420.8	 85453.6	 85483.6	 85511	 85536.2	 85597.2	 87177.4	 90965.3	 96682.8	 103983	 112619	 122346	 132915	 
158.6	 124	 -215	 -70	 117.862	 -203.143	 -70.0138	 111.725	 -191.286	 -70.0139	 105.587	 -179.428	 -70.0139	 99.4495	 -167.571	 -70.0139	 93.311	 -155.715	 -70.0139	 87.1715	 -143.858	 -70.0139	 81.0307	 -132.003	 -70.0139	 74.8879	 -120.148	 -70.0139	 68.7431	 -108.295	 -70.0139	 62.5957	 -96.4427	 -70.0139	 56.444	 -84.5928	 -70.0139	 50.287	 -72.7457	 -70.0121	 44.1281	 -60.9064	 -69.61	 38.0703	 -49.2825	 -67.0698	 32.2618	 -38.1477	 -62.5374	 26.7817	 -27.666	 -56.343	 21.6698	 -17.916	 -48.788	 16.9531	 -8.93038	 -40.1112	 12.6186	 -0.682066	 -30.5478	 8.62735	 6.9	 -20.3073	 85937.8	 85941.8	 85949.5	 85960.2	 85973	 85986.6	 85999.9	 86011.7	 86021.3	 86028.3	 86032.7	 86034.8	 86074.2	 87638.1	 91413.1	 97134.4	 104439	 113064	 122777	 133341	 
158.7	 124	 -215	 -70	 117.861	 -203.144	 -70.0138	 111.721	 -191.287	 -70.0139	 105.582	 -179.431	 -70.0139	 99.4426	 -167.575	 -70.0139	 93.3025	 -155.719	 -70.0139	 87.1614	 -143.863	 -70.0139	 81.019	 -132.009	 -70.0139	 74.8747	 -120.155	 -70.0139	 68.7285	 -108.302	 -70.0139	 62.5797	 -96.4509	 -70.0139	 56.4264	 -84.6018	 -70.0139	 50.2682	 -72.7553	 -70.012	 44.108	 -60.9169	 -69.6023	 38.0495	 -49.2941	 -67.0587	 32.2395	 -38.1599	 -62.5267	 26.762	 -27.6823	 -56.323	 21.6494	 -17.9319	 -48.769	 16.9278	 -8.93994	 -40.1014	 12.5894	 -0.685789	 -30.5448	 8.59591	 6.9	 -20.308	 86655.7	 86657.3	 86660.2	 86663.8	 86667.1	 86669.2	 86668.8	 86665.1	 86657.2	 86644.8	 86628.1	 86607.4	 86623.9	 88172	 91933.8	 97657.7	 104971	 113588	 123291	 133850	 
158.8	 124	 -215	 -70	 117.859	 -203.145	 -70.0138	 111.718	 -191.289	 -70.0139	 105.577	 -179.434	 -70.0139	 99.4358	 -167.578	 -70.0139	 93.2941	 -155.723	 -70.0139	 87.1513	 -143.869	 -70.0139	 81.0073	 -132.015	 -70.0139	 74.8616	 -120.162	 -70.0139	 68.714	 -108.31	 -70.0139	 62.5637	 -96.4592	 -70.0139	 56.4088	 -84.611	 -70.0139	 50.2495	 -72.765	 -70.0119	 44.0878	 -60.9276	 -69.5952	 38.029	 -49.3061	 -67.0466	 32.2172	 -38.1721	 -62.5165	 26.7419	 -27.6981	 -56.3048	 21.6295	 -17.9484	 -48.7496	 16.9037	 -8.95103	 -40.09	 12.5609	 -0.690499	 -30.5409	 8.56459	 6.9	 -20.3086	 86567.4	 86572.1	 86581.1	 86593.3	 86607.2	 86621.1	 86632.9	 86641	 86644.1	 86641.8	 86634.1	 86621.7	 86647.4	 88209.1	 91975.7	 97709.2	 105036	 113652	 123346	 133896	 
158.9	 124	 -215	 -70	 117.857	 -203.145	 -70.0138	 111.715	 -191.291	 -70.0139	 105.572	 -179.436	 -70.0139	 99.4291	 -167.582	 -70.0139	 93.2857	 -155.728	 -70.0139	 87.1413	 -143.874	 -70.0139	 80.9957	 -132.021	 -70.0139	 74.8485	 -120.169	 -70.0139	 68.6996	 -108.317	 -70.0139	 62.5477	 -96.4676	 -70.0139	 56.3913	 -84.6201	 -70.0139	 50.2309	 -72.7748	 -70.0119	 44.0678	 -60.9384	 -69.5889	 38.0088	 -49.3183	 -67.0338	 32.1951	 -38.1843	 -62.5063	 26.7212	 -27.7132	 -56.2885	 21.61	 -17.9653	 -48.7303	 16.8806	 -8.96361	 -40.077	 12.5332	 -0.69629	 -30.536	 8.53339	 6.9	 -20.3093	 86016.1	 86024.5	 86041	 86064	 86091.7	 86122	 86152.4	 86180.8	 86205.8	 86226.5	 86243	 86256	 86309.9	 87903.3	 91686.3	 97432.4	 104776	 113395	 123079	 133620	 
159	 124	 -215	 -70	 117.856	 -203.146	 -70.0138	 111.711	 -191.293	 -70.0139	 105.567	 -179.439	 -70.0139	 99.4223	 -167.585	 -70.0139	 93.2772	 -155.732	 -70.0139	 87.1313	 -143.879	 -70.0139	 80.9841	 -132.027	 -70.0139	 74.8355	 -120.175	 -70.0139	 68.6851	 -108.325	 -70.0139	 62.5318	 -96.4759	 -70.0139	 56.3739	 -84.6292	 -70.0139	 50.2122	 -72.7845	 -70.0118	 44.0477	 -60.949	 -69.5835	 37.9888	 -49.3306	 -67.021	 32.1732	 -38.1965	 -62.4959	 26.6998	 -27.7274	 -56.2743	 21.5905	 -17.982	 -48.7116	 16.8585	 -8.97744	 -40.0627	 12.5062	 -0.703135	 -30.5299	 8.50231	 6.9	 -20.31	 85941.6	 85949.2	 85963.9	 85984.8	 86010.3	 86038.7	 86068.1	 86096.8	 86123.7	 86148	 86169.8	 86189.7	 86252.8	 87863.2	 91654.5	 97406.4	 104764	 113388	 123066	 133599	 
159.1	 124	 -215	 -70	 117.854	 -203.147	 -70.0138	 111.708	 -191.294	 -70.0139	 105.562	 -179.442	 -70.0139	 99.4155	 -167.589	 -70.0139	 93.2688	 -155.736	 -70.0139	 87.1213	 -143.884	 -70.0139	 80.9725	 -132.033	 -70.0139	 74.8225	 -120.182	 -70.0139	 68.6707	 -108.332	 -70.0139	 62.5158	 -96.484	 -70.0139	 56.3565	 -84.6381	 -70.0139	 50.1936	 -72.794	 -70.0117	 44.0276	 -60.9595	 -69.5788	 37.9687	 -49.3428	 -67.0084	 32.1516	 -38.2088	 -62.4849	 26.6778	 -27.7408	 -56.2619	 21.5708	 -17.9983	 -48.6938	 16.8373	 -8.99225	 -40.0474	 12.4801	 -0.71103	 -30.5228	 8.47135	 6.9	 -20.3107	 86568.6	 86571.8	 86578	 86586.6	 86596.7	 86607.4	 86617.6	 86626.5	 86633.3	 86637.8	 86639.8	 86639.8	 86683.9	 88287.3	 92074.5	 97823.5	 105191	 113825	 123501	 134026	 
159.2	 124	 -215	 -70	 117.852	 -203.148	 -70.0138	 111.704	 -191.296	 -70.0139	 105.557	 -179.444	 -70.0139	 99.4087	 -167.592	 -70.0139	 93.2604	 -155.741	 -70.0139	 87.1113	 -143.889	 -70.0139	 80.961	 -132.039	 -70.0139	 74.8095	 -120.189	 -70.0139	 68.6563	 -108.34	 -70.0139	 62.4998	 -96.4922	 -70.0139	 56.3391	 -84.647	 -70.0139	 50.1749	 -72.8036	 -70.0117	 44.0076	 -60.9699	 -69.5745	 37.9487	 -49.3549	 -66.9961	 32.1305	 -38.2214	 -62.473	 26.6554	 -27.7535	 -56.2508	 21.5507	 -18.0142	 -48.6772	 16.8168	 -9.00788	 -40.0311	 12.4548	 -0.720024	 -30.5146	 8.44051	 6.9	 -20.3113	 87139.5	 87141.4	 87144.8	 87149.3	 87153.9	 87157.6	 87159.4	 87158.1	 87153.3	 87144.5	 87131.8	 87115.6	 87143	 88741.5	 92528.3	 98276	 105654	 114303	 123981	 134500	 
159.3	 124	 -215	 -70	 117.85	 -203.149	 -70.0138	 111.701	 -191.298	 -70.0139	 105.552	 -179.447	 -70.0139	 99.402	 -167.596	 -70.0139	 93.2521	 -155.745	 -70.0139	 87.1013	 -143.895	 -70.0139	 80.9496	 -132.045	 -70.0139	 74.7967	 -120.195	 -70.0139	 68.642	 -108.347	 -70.0139	 62.4838	 -96.5005	 -70.0139	 56.3219	 -84.6559	 -70.0139	 50.1563	 -72.8133	 -70.0116	 43.9878	 -60.9803	 -69.5698	 37.9287	 -49.3671	 -66.9842	 32.1098	 -38.2344	 -62.4598	 26.6328	 -27.7658	 -56.2405	 21.5301	 -18.0294	 -48.6617	 16.7968	 -9.02406	 -40.0144	 12.4304	 -0.730074	 -30.5052	 8.40978	 6.9	 -20.3119	 87066.6	 87071.3	 87080.3	 87092.6	 87106.8	 87121.1	 87134	 87143.7	 87149.1	 87149.8	 87145.8	 87137.6	 87173.9	 88788.6	 92589.6	 98342.1	 105731	 114396	 124079	 134590	 
159.4	 124	 -215	 -70	 117.849	 -203.15	 -70.0138	 111.698	 -191.3	 -70.0139	 105.546	 -179.449	 -70.0139	 99.3953	 -167.599	 -70.0139	 93.2437	 -155.749	 -70.0139	 87.0914	 -143.9	 -70.0139	 80.9382	 -132.051	 -70.0139	 74.7839	 -120.202	 -70.0139	 68.6277	 -108.355	 -70.0139	 62.468	 -96.5088	 -70.0139	 56.3048	 -84.6649	 -70.0139	 50.1377	 -72.823	 -70.0116	 43.9681	 -60.9908	 -69.5646	 37.9087	 -49.3792	 -66.9727	 32.0896	 -38.2478	 -62.4455	 26.6102	 -27.7779	 -56.2305	 21.509	 -18.044	 -48.6474	 16.777	 -9.04038	 -39.9976	 12.4066	 -0.740933	 -30.495	 8.37918	 6.9	 -20.3125	 86683.4	 86691.1	 86705.9	 86726.6	 86751.7	 86779.1	 86806.6	 86832.4	 86855.1	 86874.1	 86889.4	 86901.6	 86960.2	 88602.2	 92425.1	 98186.5	 105585	 114267	 123955	 134459	 
159.5	 124	 -215	 -70	 117.847	 -203.151	 -70.0138	 111.694	 -191.301	 -70.0139	 105.541	 -179.452	 -70.0139	 99.3886	 -167.603	 -70.0139	 93.2354	 -155.754	 -70.0139	 87.0816	 -143.905	 -70.0139	 80.9268	 -132.057	 -70.0139	 74.7711	 -120.209	 -70.0139	 68.6133	 -108.362	 -70.0139	 62.4521	 -96.517	 -70.0139	 56.2877	 -84.6738	 -70.0139	 50.1191	 -72.8326	 -70.0115	 43.9486	 -61.0012	 -69.5591	 37.8885	 -49.3911	 -66.9619	 32.0697	 -38.2612	 -62.4305	 26.5876	 -27.7898	 -56.2203	 21.4873	 -18.0578	 -48.6343	 16.7571	 -9.05637	 -39.9812	 12.3834	 -0.752216	 -30.4842	 8.34869	 6.9	 -20.3132	 86734.1	 86740.8	 86753.7	 86771.9	 86794.2	 86818.7	 86844	 86868.5	 86891	 86911.1	 86928.8	 86944.4	 87008.8	 88662.5	 92498.3	 98263.7	 105667	 114364	 124061	 134557	 
159.6	 124	 -215	 -70	 117.845	 -203.152	 -70.0138	 111.691	 -191.303	 -70.0139	 105.536	 -179.455	 -70.0139	 99.3819	 -167.606	 -70.0139	 93.2271	 -155.758	 -70.0139	 87.0717	 -143.91	 -70.0139	 80.9155	 -132.062	 -70.0139	 74.7584	 -120.215	 -70.0139	 68.599	 -108.369	 -70.0139	 62.4363	 -96.5252	 -70.0139	 56.2706	 -84.6825	 -70.0139	 50.1005	 -72.8422	 -70.0115	 43.9291	 -61.0114	 -69.5532	 37.8683	 -49.4026	 -66.9516	 32.0499	 -38.2746	 -62.4152	 26.5653	 -27.8018	 -56.2095	 21.465	 -18.0708	 -48.6223	 16.7368	 -9.07165	 -39.9657	 12.3605	 -0.76354	 -30.4734	 8.31832	 6.9	 -20.3138	 87321.5	 87324.8	 87331.2	 87340.1	 87350.6	 87361.7	 87372.2	 87381.1	 87387.8	 87391.9	 87393.4	 87392.7	 87441.7	 89087.8	 92924.9	 98689.5	 106095	 114805	 124511	 135004	 
159.7	 124	 -215	 -70	 117.844	 -203.152	 -70.0138	 111.688	 -191.305	 -70.0139	 105.531	 -179.457	 -70.0139	 99.3752	 -167.61	 -70.0139	 93.2188	 -155.762	 -70.0139	 87.0619	 -143.915	 -70.0139	 80.9042	 -132.068	 -70.0139	 74.7456	 -120.222	 -70.0139	 68.5846	 -108.377	 -70.0139	 62.4205	 -96.5333	 -70.0139	 56.2535	 -84.6913	 -70.0139	 50.0819	 -72.8517	 -70.0114	 43.9098	 -61.0215	 -69.5464	 37.848	 -49.4141	 -66.9415	 32.0301	 -38.288	 -62.3996	 26.5435	 -27.8141	 -56.1976	 21.4423	 -18.0831	 -48.6108	 16.7159	 -9.086	 -39.9512	 12.3375	 -0.774568	 -30.4627	 8.28808	 6.9	 -20.3143	 87894.6	 87894.8	 87895	 87895.1	 87894.4	 87892.3	 87888.5	 87882.2	 87873.2	 87861.3	 87846.7	 87829.6	 87863.7	 89501.1	 93338	 99102.3	 106507	 115229	 124944	 135432	 
159.8	 124	 -215	 -70	 117.842	 -203.153	 -70.0138	 111.684	 -191.307	 -70.0139	 105.526	 -179.46	 -70.0139	 99.3686	 -167.613	 -70.0139	 93.2106	 -155.766	 -70.0139	 87.0521	 -143.92	 -70.0139	 80.8931	 -132.074	 -70.0139	 74.7329	 -120.228	 -70.0139	 68.5704	 -108.384	 -70.0139	 62.4048	 -96.5414	 -70.0139	 56.2365	 -84.7001	 -70.0139	 50.0635	 -72.8613	 -70.0114	 43.8907	 -61.0318	 -69.5385	 37.8278	 -49.4254	 -66.9311	 32.0104	 -38.3013	 -62.3838	 26.5222	 -27.8268	 -56.1842	 21.4194	 -18.0951	 -48.5995	 16.6942	 -9.09922	 -39.9379	 12.3143	 -0.784938	 -30.4526	 8.25796	 6.9	 -20.3148	 87930.2	 87930.6	 87931.3	 87932.1	 87932.7	 87932.6	 87931.4	 87928.7	 87924.3	 87918	 87909.9	 87900.2	 87944	 89593.6	 93442.9	 99216.5	 106625	 115356	 125080	 135563	 
159.9	 124	 -215	 -70	 117.84	 -203.154	 -70.0138	 111.681	 -191.308	 -70.0139	 105.521	 -179.462	 -70.0139	 99.362	 -167.617	 -70.0139	 93.2024	 -155.771	 -70.0139	 87.0424	 -143.925	 -70.0139	 80.8819	 -132.08	 -70.0139	 74.7203	 -120.235	 -70.0139	 68.5561	 -108.392	 -70.0139	 62.3892	 -96.5495	 -70.0139	 56.2196	 -84.7089	 -70.0139	 50.0451	 -72.8708	 -70.0113	 43.8716	 -61.0421	 -69.5296	 37.8077	 -49.4367	 -66.9201	 31.9906	 -38.3144	 -62.368	 26.5015	 -27.84	 -56.169	 21.3964	 -18.1067	 -48.588	 16.6716	 -9.11109	 -39.9258	 12.2905	 -0.794206	 -30.4434	 8.22798	 6.9	 -20.3151	 88124.2	 88111.4	 88086.8	 88052.3	 88010.6	 87965.2	 87919.6	 87877.3	 87840.5	 87810.7	 87787.9	 87771.5	 87817.4	 89473	 93325.8	 99101	 106504	 115232	 124956	 135432	 
160	 124	 -215	 -70	 117.839	 -203.155	 -70.0138	 111.678	 -191.31	 -70.0139	 105.516	 -179.465	 -70.0139	 99.3554	 -167.62	 -70.0139	 93.1942	 -155.775	 -70.0139	 87.0328	 -143.93	 -70.0139	 80.8709	 -132.086	 -70.0139	 74.7077	 -120.242	 -70.0139	 68.542	 -108.399	 -70.0139	 62.3737	 -96.5577	 -70.0139	 56.2027	 -84.7178	 -70.0139	 50.027	 -72.8804	 -70.0113	 43.8527	 -61.0524	 -69.5202	 37.7878	 -49.448	 -66.9085	 31.9706	 -38.3273	 -62.3526	 26.4813	 -27.8536	 -56.1526	 21.3734	 -18.1181	 -48.5762	 16.6479	 -9.12151	 -39.9155	 12.2658	 -0.802025	 -30.4358	 8.19813	 6.9	 -20.3155	 87275.1	 87290.6	 87320.8	 87364.1	 87418	 87479.7	 87545.8	 87613.2	 87679.5	 87743.1	 87803.1	 87859.4	 87971.4	 89687.9	 93593.5	 99418.4	 106859	 115616	 125363	 135846	 
160.1	 124	 -215	 -70	 117.837	 -203.156	 -70.0138	 111.674	 -191.312	 -70.0139	 105.512	 -179.468	 -70.0139	 99.3488	 -167.623	 -70.0139	 93.1861	 -155.779	 -70.0139	 87.0232	 -143.935	 -70.0139	 80.8598	 -132.091	 -70.0139	 74.695	 -120.248	 -70.0139	 68.5278	 -108.406	 -70.0139	 62.3582	 -96.5656	 -70.0139	 56.1857	 -84.7265	 -70.0139	 50.0089	 -72.8897	 -70.0112	 43.8338	 -61.0626	 -69.5105	 37.7681	 -49.4592	 -66.8961	 31.9504	 -38.3398	 -62.3376	 26.4615	 -27.8674	 -56.1351	 21.3506	 -18.1294	 -48.5639	 16.6232	 -9.13039	 -39.9067	 12.24	 -0.808082	 -30.43	 8.16841	 6.9	 -20.316	 87915.1	 87920.3	 87930.2	 87943.4	 87958.2	 87972.4	 87983.8	 87990.4	 87991.4	 87986.6	 87977.1	 87964.5	 88012.9	 89670.9	 93517.7	 99291.8	 106682	 115394	 125110	 135573	 
160.2	 124	 -215	 -70	 117.835	 -203.157	 -70.0138	 111.671	 -191.313	 -70.0139	 105.507	 -179.47	 -70.0139	 99.3423	 -167.627	 -70.0139	 93.178	 -155.783	 -70.0139	 87.0136	 -143.94	 -70.0139	 80.8487	 -132.097	 -70.0139	 74.6824	 -120.255	 -70.0139	 68.5136	 -108.414	 -70.0139	 62.3428	 -96.5735	 -70.0139	 56.1687	 -84.7352	 -70.0139	 49.9909	 -72.8989	 -70.0112	 43.8148	 -61.0727	 -69.5005	 37.7485	 -49.4704	 -66.8828	 31.9301	 -38.3519	 -62.3228	 26.4419	 -27.8813	 -56.1167	 21.3281	 -18.1407	 -48.5509	 16.5976	 -9.13776	 -39.8994	 12.2129	 -0.812227	 -30.4262	 8.13883	 6.9	 -20.3163	 88619.2	 88620.3	 88622.5	 88625.5	 88629.1	 88632.8	 88636.3	 88639.2	 88641	 88641.2	 88639.5	 88635.6	 88693.8	 90367.1	 94231.3	 100030	 107442	 116164	 125889	 136356	 
160.3	 124	 -215	 -70	 117.834	 -203.158	 -70.0138	 111.668	 -191.315	 -70.0139	 105.502	 -179.473	 -70.0139	 99.3358	 -167.63	 -70.0139	 93.1699	 -155.787	 -70.0139	 87.004	 -143.945	 -70.0139	 80.8377	 -132.103	 -70.0139	 74.6697	 -120.261	 -70.0139	 68.4995	 -108.421	 -70.0139	 62.3274	 -96.5814	 -70.0139	 56.1519	 -84.7439	 -70.0139	 49.973	 -72.9081	 -70.0111	 43.796	 -61.0828	 -69.4899	 37.7293	 -49.4816	 -66.8681	 31.9098	 -38.364	 -62.3075	 26.4224	 -27.8953	 -56.0975	 21.3058	 -18.152	 -48.5369	 16.5712	 -9.14387	 -39.8931	 12.1846	 -0.814588	 -30.4241	 8.1094	 6.9	 -20.3164	 89433.7	 89419.7	 89392.5	 89353.9	 89306.1	 89252.1	 89195	 89137.7	 89082.6	 89030.7	 88982.6	 88937.8	 88963.4	 90612.8	 94452.4	 100235	 107630	 116330	 126036	 136496	 
160.4	 124	 -215	 -70	 117.832	 -203.158	 -70.0138	 111.664	 -191.317	 -70.0139	 105.497	 -179.475	 -70.0139	 99.3293	 -167.633	 -70.0139	 93.1619	 -155.792	 -70.0139	 86.9946	 -143.95	 -70.0139	 80.8268	 -132.108	 -70.0139	 74.6572	 -120.268	 -70.0139	 68.4856	 -108.428	 -70.0139	 62.3121	 -96.5895	 -70.0139	 56.1351	 -84.7527	 -70.0139	 49.9554	 -72.9174	 -70.011	 43.7774	 -61.0931	 -69.4787	 37.7104	 -49.4932	 -66.8519	 31.8897	 -38.3761	 -62.2914	 26.403	 -27.9092	 -56.0778	 21.284	 -18.1634	 -48.5221	 16.5443	 -9.14896	 -39.8877	 12.1552	 -0.815377	 -30.4236	 8.08011	 6.9	 -20.3165	 88876.7	 88873	 88866.2	 88856.9	 88846.6	 88836.5	 88828.4	 88823.3	 88822	 88824.8	 88831.1	 88840	 88920.5	 90625.4	 94505.5	 100325	 107747	 116455	 126162	 136625	 
160.5	 124	 -215	 -70	 117.831	 -203.159	 -70.0138	 111.661	 -191.319	 -70.0139	 105.492	 -179.478	 -70.0139	 99.3229	 -167.637	 -70.0139	 93.154	 -155.796	 -70.0139	 86.9852	 -143.955	 -70.0139	 80.8159	 -132.114	 -70.0139	 74.6447	 -120.274	 -70.0139	 68.4717	 -108.435	 -70.0139	 62.2968	 -96.5976	 -70.0139	 56.1185	 -84.7615	 -70.0139	 49.9378	 -72.9266	 -70.011	 43.7588	 -61.1034	 -69.4673	 37.6918	 -49.5049	 -66.8346	 31.8698	 -38.3884	 -62.2746	 26.3834	 -27.9229	 -56.0582	 21.2623	 -18.1748	 -48.5069	 16.517	 -9.15318	 -39.8831	 12.125	 -0.814836	 -30.4246	 8.05097	 6.9	 -20.3166	 88172	 88179	 88192.8	 88212.5	 88237	 88264.7	 88294.3	 88324.3	 88353.8	 88382.4	 88410.1	 88437.5	 88538.5	 90264	 94146.4	 99961.3	 107373	 116057	 125741	 136194	 
