Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
0	 -23.852	 13.7918	 -28.5964	 -20.3535	 11.7709	 -25.011	 -16.9097	 9.78179	 -21.3555	 -13.5201	 7.82388	 -17.6331	 -10.1838	 5.89678	 -13.8469	 -6.9	 4	 -10	 242192	 246045	 249971	 253967	 258029	 
0.1	 -23.852	 13.7917	 -28.5966	 -20.3534	 11.7709	 -25.0111	 -16.9097	 9.78174	 -21.3556	 -13.5201	 7.82385	 -17.6331	 -10.1838	 5.89676	 -13.847	 -6.9	 4	 -10	 242194	 246047	 249973	 253968	 258030	 
0.2	 -23.8547	 13.7933	 -28.6004	 -20.3552	 11.7719	 -25.0163	 -16.9114	 9.78271	 -21.361	 -13.5218	 7.8248	 -17.6386	 -10.185	 5.89747	 -13.853	 -6.89976	 4	 -10.0077	 236737	 240583	 244505	 248496	 252553	 
0.3	 -23.8579	 13.7951	 -28.6069	 -20.3569	 11.7728	 -25.0249	 -16.9125	 9.78329	 -21.3704	 -13.5224	 7.82519	 -17.6486	 -10.1841	 5.89734	 -13.8647	 -6.89631	 4	 -10.0216	 227944	 231523	 235239	 239089	 243070	 
0.4	 -23.8621	 13.7975	 -28.6182	 -20.3595	 11.7744	 -25.038	 -16.9134	 9.78384	 -21.3855	 -13.5216	 7.82503	 -17.6655	 -10.181	 5.89688	 -13.8837	 -6.89291	 4	 -10.0404	 242437	 246137	 249944	 253850	 257856	 
0.5	 -23.8664	 13.8	 -28.6341	 -20.3639	 11.7769	 -25.0538	 -16.9153	 9.78518	 -21.4042	 -13.5204	 7.82536	 -17.6877	 -10.1789	 5.89733	 -13.9066	 -6.89327	 4	 -10.0615	 240124	 243690	 247388	 251217	 255185	 
0.6	 -23.8715	 13.803	 -28.6548	 -20.3689	 11.78	 -25.0745	 -16.9182	 9.7877	 -21.4273	 -13.5207	 7.82709	 -17.7136	 -10.1808	 5.89847	 -13.9314	 -6.89864	 4	 -10.0839	 239639	 243241	 246959	 250802	 254782	 
0.7	 -23.8774	 13.8065	 -28.6798	 -20.3729	 11.783	 -25.1019	 -16.9214	 9.79098	 -21.4554	 -13.5247	 7.83002	 -17.7413	 -10.1878	 5.89969	 -13.9574	 -6.91006	 4	 -10.1069	 228574	 232065	 235701	 239495	 243450	 
0.8	 -23.8842	 13.8108	 -28.71	 -20.3758	 11.7859	 -25.1367	 -16.925	 9.79403	 -21.4894	 -13.5326	 7.83264	 -17.7715	 -10.1998	 5.90058	 -13.985	 -6.92796	 4	 -10.1298	 229567	 233076	 236731	 240542	 244509	 
0.9	 -23.8912	 13.8157	 -28.7455	 -20.3803	 11.7895	 -25.1753	 -16.9312	 9.7964	 -21.5271	 -13.5443	 7.83407	 -17.8046	 -10.2178	 5.90151	 -14.0127	 -6.95223	 4	 -10.1527	 231696	 235166	 238796	 242593	 246556	 
1	 -23.8986	 13.8211	 -28.7861	 -20.3895	 11.7941	 -25.2146	 -16.9429	 9.79855	 -21.5653	 -13.5608	 7.83481	 -17.8392	 -10.2422	 5.90243	 -14.0403	 -6.98224	 4	 -10.1759	 236305	 239816	 243481	 247305	 251278	 
1.1	 -23.9076	 13.8271	 -28.8302	 -20.4042	 11.799	 -25.2537	 -16.962	 9.80129	 -21.6016	 -13.5844	 7.83601	 -17.8721	 -10.2719	 5.90292	 -14.0684	 -7.01694	 4	 -10.2001	 232068	 235565	 239226	 243045	 247006	 
1.2	 -23.9202	 13.8335	 -28.8758	 -20.4232	 11.8031	 -25.2943	 -16.9879	 9.80459	 -21.6362	 -13.6154	 7.83785	 -17.903	 -10.3053	 5.90288	 -14.098	 -7.05493	 4	 -10.226	 227548	 231069	 234750	 238570	 242526	 
1.3	 -23.9375	 13.8395	 -28.9216	 -20.4459	 11.8069	 -25.3362	 -17.0184	 9.80761	 -21.6711	 -13.6511	 7.83964	 -17.9339	 -10.3426	 5.90309	 -14.1285	 -7.09465	 4	 -10.2545	 225213	 228745	 232430	 236243	 240190	 
1.4	 -23.9596	 13.8447	 -28.9675	 -20.4732	 11.8108	 -25.3777	 -17.0515	 9.80986	 -21.708	 -13.689	 7.84102	 -17.967	 -10.3833	 5.90423	 -14.1592	 -7.13452	 4	 -10.2864	 228772	 232353	 236066	 239899	 243851	 
1.5	 -23.9861	 13.8488	 -29.0132	 -20.5056	 11.8148	 -25.4177	 -17.0868	 9.81199	 -21.7464	 -13.7279	 7.84254	 -18.0024	 -10.4251	 5.90597	 -14.1919	 -7.17309	 4	 -10.3227	 231200	 234808	 238538	 242388	 246348	 
1.6	 -24.0164	 13.8522	 -29.0585	 -20.5416	 11.818	 -25.4577	 -17.1249	 9.81483	 -21.7846	 -13.7675	 7.84481	 -18.0396	 -10.4642	 5.90727	 -14.23	 -7.20916	 4	 -10.364	 230164	 233794	 237543	 241406	 245370	 
1.7	 -24.0496	 13.8551	 -29.1037	 -20.5785	 11.8201	 -25.4999	 -17.1649	 9.81804	 -21.8234	 -13.8061	 7.8474	 -18.08	 -10.4984	 5.90782	 -14.2753	 -7.2418	 4	 -10.4109	 226260	 229898	 233653	 237512	 241459	 
1.8	 -24.0846	 13.858	 -29.1496	 -20.6153	 11.822	 -25.5447	 -17.2034	 9.82031	 -21.8663	 -13.8414	 7.84915	 -18.1261	 -10.529	 5.90825	 -14.3263	 -7.27044	 4	 -10.4637	 224581	 228232	 231986	 235828	 239760	 
1.9	 -24.1203	 13.8608	 -29.197	 -20.6514	 11.8243	 -25.592	 -17.2372	 9.82105	 -21.9166	 -13.8722	 7.84952	 -18.1792	 -10.5572	 5.90901	 -14.3814	 -7.29491	 4	 -10.5224	 225821	 229481	 233216	 237035	 240952	 
2	 -24.1558	 13.8638	 -29.2465	 -20.6853	 11.8264	 -25.6433	 -17.266	 9.82114	 -21.9738	 -13.899	 7.8492	 -18.2385	 -10.5826	 5.90957	 -14.4414	 -7.3154	 4	 -10.5868	 227542	 231194	 234912	 238715	 242606	 
2.1	 -24.1902	 13.8669	 -29.2986	 -20.7153	 11.828	 -25.7006	 -17.2919	 9.82182	 -22.0354	 -13.9224	 7.84921	 -18.3027	 -10.6035	 5.90935	 -14.508	 -7.33239	 4	 -10.6566	 226463	 230082	 233784	 237563	 241411	 
2.2	 -24.2229	 13.8699	 -29.3544	 -20.7416	 11.8295	 -25.7635	 -17.3159	 9.82326	 -22.1006	 -13.9426	 7.84986	 -18.3717	 -10.6193	 5.90875	 -14.5815	 -7.34665	 4	 -10.7312	 223331	 226917	 230592	 234333	 238137	 
2.3	 -24.2534	 13.8729	 -29.4146	 -20.7664	 11.8315	 -25.8299	 -17.337	 9.82485	 -22.1706	 -13.959	 7.85078	 -18.4464	 -10.6319	 5.9088	 -14.66	 -7.35906	 4	 -10.8099	 220848	 224409	 228038	 231733	 235508	 
2.4	 -24.282	 13.8761	 -29.4791	 -20.7905	 11.8344	 -25.8988	 -17.3547	 9.82645	 -22.2464	 -13.9724	 7.85183	 -18.5264	 -10.6437	 5.90985	 -14.7414	 -7.37059	 4	 -10.892	 220639	 224172	 227758	 231417	 235177	 
2.5	 -24.3092	 13.8798	 -29.5472	 -20.8131	 11.8376	 -25.9718	 -17.3705	 9.8286	 -22.3263	 -13.9846	 7.85343	 -18.6098	 -10.6558	 5.9113	 -14.825	 -7.38218	 4	 -10.9768	 221131	 224625	 228182	 231824	 235568	 
2.6	 -24.3354	 13.8842	 -29.6187	 -20.8333	 11.8411	 -26.0497	 -17.3866	 9.83171	 -22.4082	 -13.9981	 7.85585	 -18.6946	 -10.6685	 5.91245	 -14.9111	 -7.39471	 4	 -11.0636	 220128	 223579	 227120	 230754	 234478	 
2.7	 -24.3606	 13.8894	 -29.6935	 -20.8523	 11.8451	 -26.1312	 -17.4038	 9.83552	 -22.4917	 -14.0137	 7.85864	 -18.78	 -10.6822	 5.91333	 -14.9992	 -7.40885	 4	 -11.1518	 217451	 220872	 224394	 228015	 231724	 
2.8	 -24.3848	 13.8954	 -29.7718	 -20.8725	 11.8501	 -26.2142	 -17.422	 9.83936	 -22.5772	 -14.0309	 7.86109	 -18.8671	 -10.6981	 5.91434	 -15.0883	 -7.42508	 4	 -11.2411	 215029	 218436	 221938	 225538	 229243	 
2.9	 -24.4084	 13.9022	 -29.8533	 -20.8945	 11.8557	 -26.2979	 -17.4414	 9.84292	 -22.6645	 -14.0493	 7.86303	 -18.9563	 -10.7167	 5.91553	 -15.1776	 -7.44362	 4	 -11.3311	 214283	 217682	 221170	 224757	 228461	 
3	 -24.4321	 13.9097	 -29.9371	 -20.9178	 11.8614	 -26.3831	 -17.4628	 9.84639	 -22.7527	 -14.0694	 7.86493	 -19.0465	 -10.7377	 5.91657	 -15.2675	 -7.46448	 4	 -11.4217	 214475	 217862	 221348	 224935	 228635	 
3.1	 -24.4562	 13.9174	 -30.0228	 -20.9416	 11.867	 -26.4705	 -17.4865	 9.85015	 -22.8412	 -14.0924	 7.86717	 -19.1364	 -10.7605	 5.91739	 -15.3584	 -7.48742	 4	 -11.5128	 213946	 217322	 220810	 224406	 228099	 
3.2	 -24.481	 13.9249	 -30.1104	 -20.9658	 11.8726	 -26.5597	 -17.5118	 9.85429	 -22.9301	 -14.1182	 7.86972	 -19.2258	 -10.785	 5.91828	 -15.4498	 -7.51203	 4	 -11.6046	 212292	 215663	 219152	 222751	 226444	 
3.3	 -24.5065	 13.9318	 -30.1996	 -20.9912	 11.8782	 -26.6497	 -17.5382	 9.85852	 -23.02	 -14.1455	 7.87235	 -19.3158	 -10.8116	 5.91953	 -15.541	 -7.53778	 4	 -11.6972	 210721	 214098	 217585	 221179	 224875	 
3.4	 -24.5326	 13.9382	 -30.2901	 -21.018	 11.8836	 -26.7402	 -17.5652	 9.86256	 -23.1111	 -14.1729	 7.87502	 -19.4071	 -10.8396	 5.92102	 -15.6325	 -7.56401	 4	 -11.791	 210355	 213742	 217232	 220823	 224516	 
3.5	 -24.5592	 13.9441	 -30.3818	 -21.0457	 11.8886	 -26.8312	 -17.5928	 9.86636	 -23.2029	 -14.2005	 7.87777	 -19.4996	 -10.8674	 5.92254	 -15.7253	 -7.59008	 4	 -11.886	 210821	 214217	 217713	 221305	 224985	 
3.6	 -24.5862	 13.9495	 -30.4741	 -21.0736	 11.893	 -26.9233	 -17.621	 9.86999	 -23.2952	 -14.2283	 7.8805	 -19.5927	 -10.8939	 5.92396	 -15.8203	 -7.61539	 4	 -11.9827	 210937	 214339	 217843	 221435	 225097	 
3.7	 -24.6135	 13.9544	 -30.5671	 -21.1014	 11.8969	 -27.0163	 -17.6493	 9.87336	 -23.388	 -14.2557	 7.88296	 -19.6869	 -10.919	 5.92527	 -15.9172	 -7.63939	 4	 -12.0811	 210256	 213663	 217168	 220750	 224398	 
3.8	 -24.6408	 13.9588	 -30.6607	 -21.1289	 11.9006	 -27.1102	 -17.6768	 9.87624	 -23.4822	 -14.2819	 7.88499	 -19.7827	 -10.9433	 5.92635	 -16.0152	 -7.66168	 4	 -12.1814	 209507	 212920	 216417	 219985	 223623	 
3.9	 -24.6679	 13.9627	 -30.7547	 -21.1558	 11.9038	 -27.2048	 -17.7027	 9.87857	 -23.5784	 -14.3065	 7.88652	 -19.8805	 -10.9666	 5.9271	 -16.1144	 -7.682	 4	 -12.2837	 209472	 212888	 216374	 219931	 223556	 
4	 -24.6946	 13.9662	 -30.8493	 -21.1817	 11.9066	 -27.3005	 -17.7268	 9.88045	 -23.6762	 -14.3295	 7.88762	 -19.9798	 -10.988	 5.9276	 -16.2155	 -7.70023	 4	 -12.3877	 209962	 213377	 216858	 220406	 224011	 
4.1	 -24.7205	 13.9693	 -30.9444	 -21.2061	 11.9089	 -27.3975	 -17.7497	 9.88204	 -23.7751	 -14.3507	 7.88851	 -20.0806	 -11.0067	 5.92803	 -16.3188	 -7.71644	 4	 -12.4933	 210170	 213581	 217059	 220596	 224181	 
4.2	 -24.7453	 13.9719	 -31.0403	 -21.2292	 11.9108	 -27.4957	 -17.7714	 9.8834	 -23.8749	 -14.37	 7.88939	 -20.1829	 -11.023	 5.9285	 -16.4239	 -7.73079	 4	 -12.6004	 209766	 213173	 216644	 220166	 223734	 
4.3	 -24.7691	 13.9742	 -31.137	 -21.2511	 11.9125	 -27.5946	 -17.7913	 9.88462	 -23.976	 -14.387	 7.89033	 -20.2868	 -11.0377	 5.929	 -16.5301	 -7.7436	 4	 -12.7085	 209240	 212643	 216100	 219607	 223166	 
4.4	 -24.7917	 13.9763	 -31.2344	 -21.2717	 11.914	 -27.6942	 -17.809	 9.88583	 -24.0787	 -14.4022	 7.89126	 -20.3919	 -11.0511	 5.92949	 -16.6371	 -7.75522	 4	 -12.8172	 209166	 212561	 216005	 219502	 223053	 
4.5	 -24.8132	 13.9782	 -31.3325	 -21.2908	 11.9155	 -27.795	 -17.825	 9.88711	 -24.1824	 -14.4162	 7.89212	 -20.4978	 -11.0635	 5.92995	 -16.7446	 -7.76606	 4	 -12.9263	 209444	 212828	 216265	 219757	 223303	 
4.6	 -24.8334	 13.9799	 -31.4314	 -21.308	 11.9172	 -27.8968	 -17.84	 9.88841	 -24.2867	 -14.4293	 7.89296	 -20.604	 -11.0751	 5.93038	 -16.8524	 -7.77655	 4	 -13.0352	 209542	 212918	 216352	 219841	 223385	 
4.7	 -24.8522	 13.9817	 -31.531	 -21.324	 11.9188	 -27.9993	 -17.8542	 9.88969	 -24.391	 -14.4418	 7.89382	 -20.7101	 -11.0863	 5.93079	 -16.96	 -7.78706	 4	 -13.1436	 209232	 212602	 216033	 219522	 223068	 
4.8	 -24.8696	 13.9836	 -31.6313	 -21.3394	 11.9204	 -28.1018	 -17.8679	 9.8909	 -24.4954	 -14.454	 7.89466	 -20.8161	 -11.0975	 5.93116	 -17.0671	 -7.7979	 4	 -13.2512	 208888	 212257	 215686	 219176	 222727	 
4.9	 -24.8858	 13.9856	 -31.7321	 -21.3543	 11.9218	 -28.2042	 -17.881	 9.892	 -24.5997	 -14.4661	 7.89537	 -20.9216	 -11.1091	 5.93149	 -17.1732	 -7.80931	 4	 -13.3577	 208915	 212285	 215716	 219210	 222771	 
5	 -24.901	 13.9876	 -31.8332	 -21.3685	 11.9233	 -28.3066	 -17.8941	 9.89297	 -24.7035	 -14.4784	 7.89595	 -21.0263	 -11.1212	 5.93177	 -17.2782	 -7.82143	 4	 -13.4628	 209271	 212642	 216080	 219584	 223156	 
5.1	 -24.9154	 13.9893	 -31.9344	 -21.3821	 11.9248	 -28.4088	 -17.9073	 9.89386	 -24.8063	 -14.4912	 7.89644	 -21.1297	 -11.1339	 5.932	 -17.3819	 -7.8343	 4	 -13.5664	 209569	 212945	 216394	 219912	 223497	 
5.2	 -24.929	 13.9907	 -32.0356	 -21.3952	 11.9261	 -28.5105	 -17.9206	 9.89476	 -24.9081	 -14.5046	 7.89689	 -21.2316	 -11.1473	 5.93216	 -17.4839	 -7.84786	 4	 -13.6685	 209664	 213050	 216511	 220044	 223644	 
5.3	 -24.9419	 13.9916	 -32.1366	 -21.4083	 11.927	 -28.6114	 -17.9339	 9.89561	 -25.0088	 -14.5185	 7.89733	 -21.332	 -11.1614	 5.93228	 -17.5843	 -7.86198	 4	 -13.7689	 209801	 213200	 216675	 220223	 223838	 
5.4	 -24.9543	 13.9921	 -32.2372	 -21.4213	 11.9275	 -28.7113	 -17.9474	 9.89617	 -25.1082	 -14.5325	 7.89776	 -21.431	 -11.1758	 5.93243	 -17.6831	 -7.87647	 4	 -13.8677	 210246	 213661	 217152	 220715	 224346	 
5.5	 -24.9661	 13.992	 -32.3372	 -21.4341	 11.9276	 -28.8102	 -17.961	 9.89631	 -25.2063	 -14.5465	 7.89806	 -21.5286	 -11.1904	 5.93266	 -17.7802	 -7.89109	 4	 -13.9648	 210941	 214373	 217882	 221462	 225106	 
5.6	 -24.9773	 13.9913	 -32.4363	 -21.4466	 11.9272	 -28.9079	 -17.9745	 9.89607	 -25.303	 -14.5606	 7.89808	 -21.6246	 -11.2047	 5.93285	 -17.8759	 -7.9056	 4	 -14.0605	 211619	 215071	 218598	 222194	 225852	 
5.7	 -24.9881	 13.99	 -32.5345	 -21.4587	 11.9263	 -29.0045	 -17.9877	 9.89554	 -25.3983	 -14.5746	 7.89779	 -21.7191	 -11.2188	 5.93281	 -17.9701	 -7.91978	 4	 -14.1546	 212161	 215631	 219176	 222788	 226458	 
5.8	 -24.9982	 13.9881	 -32.6316	 -21.4702	 11.9249	 -29.0999	 -18.0003	 9.89467	 -25.4923	 -14.588	 7.89718	 -21.8122	 -11.2325	 5.93243	 -18.0629	 -7.93341	 4	 -14.2472	 212714	 216204	 219765	 223391	 227075	 
5.9	 -25.0078	 13.9857	 -32.7274	 -21.4811	 11.923	 -29.1941	 -18.0122	 9.8933	 -25.5852	 -14.6006	 7.89625	 -21.9042	 -11.2456	 5.93181	 -18.1542	 -7.94636	 4	 -14.3383	 213418	 216926	 220504	 224143	 227839	 
6	 -25.0166	 13.9826	 -32.8219	 -21.4911	 11.9206	 -29.287	 -18.0233	 9.89141	 -25.6768	 -14.6124	 7.89496	 -21.9948	 -11.2578	 5.93116	 -18.2441	 -7.95851	 4	 -14.428	 214229	 217757	 221350	 225003	 228711	 
6.1	 -25.0245	 13.9791	 -32.9151	 -21.5003	 11.9177	 -29.3786	 -18.0334	 9.88909	 -25.7672	 -14.6231	 7.89338	 -22.0842	 -11.2688	 5.93053	 -18.3328	 -7.96985	 4	 -14.516	 214982	 218527	 222136	 225803	 229523	 
6.2	 -25.0317	 13.9751	 -33.007	 -21.5085	 11.9143	 -29.469	 -18.0424	 9.88648	 -25.8563	 -14.6328	 7.89167	 -22.1723	 -11.2788	 5.92976	 -18.42	 -7.9804	 4	 -14.6024	 215591	 219153	 222777	 226457	 230189	 
6.3	 -25.0379	 13.9706	 -33.0974	 -21.5157	 11.9105	 -29.558	 -18.0504	 9.88368	 -25.9441	 -14.6412	 7.88986	 -22.259	 -11.288	 5.92877	 -18.5057	 -7.99027	 4	 -14.687	 216170	 219748	 223386	 227079	 230825	 
6.4	 -25.0431	 13.9657	 -33.1865	 -21.5218	 11.9066	 -29.6457	 -18.0571	 9.88074	 -26.0306	 -14.6487	 7.8879	 -22.3443	 -11.2964	 5.92769	 -18.5896	 -7.99958	 4	 -14.7696	 216802	 220395	 224047	 227755	 231516	 
6.5	 -25.0474	 13.9605	 -33.2741	 -21.5267	 11.9025	 -29.732	 -18.0628	 9.87765	 -26.1156	 -14.6554	 7.88574	 -22.4279	 -11.3042	 5.92664	 -18.6717	 -8.00852	 4	 -14.8501	 217486	 221094	 224761	 228484	 232261	 
6.6	 -25.0506	 13.9551	 -33.3603	 -21.5307	 11.8982	 -29.8168	 -18.0677	 9.8744	 -26.1989	 -14.6614	 7.88351	 -22.5096	 -11.3114	 5.9256	 -18.7517	 -8.01727	 4	 -14.9283	 218104	 221727	 225409	 229148	 232942	 
6.7	 -25.0527	 13.9497	 -33.445	 -21.5338	 11.8938	 -29.8999	 -18.072	 9.87103	 -26.2804	 -14.6669	 7.88131	 -22.5893	 -11.3184	 5.92449	 -18.8294	 -8.02602	 4	 -15.0039	 218640	 222278	 225976	 229732	 233543	 
6.8	 -25.0539	 13.9441	 -33.5281	 -21.5363	 11.8892	 -29.9813	 -18.0757	 9.86758	 -26.3598	 -14.672	 7.87909	 -22.6668	 -11.3254	 5.92331	 -18.9048	 -8.03497	 4	 -15.077	 219157	 222810	 226525	 230298	 234129	 
6.9	 -25.0542	 13.9385	 -33.6097	 -21.538	 11.8846	 -30.0607	 -18.079	 9.86409	 -26.4372	 -14.6771	 7.87673	 -22.7419	 -11.3324	 5.92213	 -18.9775	 -8.04425	 4	 -15.1472	 219726	 223395	 227127	 230919	 234769	 
7	 -25.0538	 13.9327	 -33.6894	 -21.5392	 11.88	 -30.1382	 -18.082	 9.86055	 -26.5124	 -14.6822	 7.87425	 -22.8146	 -11.3398	 5.92093	 -19.0476	 -8.054	 4	 -15.2145	 220344	 224030	 227780	 231591	 235460	 
7.1	 -25.0528	 13.9268	 -33.7673	 -21.54	 11.8753	 -30.2136	 -18.085	 9.85697	 -26.5851	 -14.6875	 7.87178	 -22.8845	 -11.3475	 5.91967	 -19.1147	 -8.0643	 4	 -15.2789	 220941	 224645	 228414	 232244	 236134	 
7.2	 -25.0514	 13.9206	 -33.8432	 -21.5407	 11.8705	 -30.2867	 -18.0879	 9.85334	 -26.6552	 -14.693	 7.86935	 -22.9517	 -11.3558	 5.91836	 -19.1789	 -8.07517	 4	 -15.3401	 221492	 225215	 229003	 232854	 236764	 
7.3	 -25.0495	 13.9143	 -33.917	 -21.5413	 11.8653	 -30.3573	 -18.091	 9.84962	 -26.7227	 -14.6989	 7.8669	 -23.016	 -11.3644	 5.9171	 -19.2401	 -8.08663	 4	 -15.3983	 222043	 225785	 229593	 233464	 237393	 
7.4	 -25.0475	 13.9077	 -33.9884	 -21.5419	 11.8601	 -30.4254	 -18.0944	 9.84571	 -26.7875	 -14.705	 7.86435	 -23.0774	 -11.3735	 5.91591	 -19.2982	 -8.09862	 4	 -15.4533	 222639	 226402	 230230	 234121	 238069	 
7.5	 -25.0453	 13.9008	 -34.0575	 -21.5425	 11.8546	 -30.4909	 -18.098	 9.84158	 -26.8494	 -14.7116	 7.86169	 -23.1359	 -11.3829	 5.91467	 -19.3534	 -8.11109	 4	 -15.5053	 223263	 227047	 230895	 234806	 238772	 
7.6	 -25.0431	 13.8937	 -34.124	 -21.5433	 11.849	 -30.5537	 -18.1019	 9.83732	 -26.9085	 -14.7185	 7.85886	 -23.1914	 -11.3929	 5.91327	 -19.4055	 -8.12395	 4	 -15.5542	 223876	 227681	 231550	 235479	 239464	 
7.7	 -25.041	 13.8863	 -34.1878	 -21.5442	 11.843	 -30.6136	 -18.1059	 9.83291	 -26.9646	 -14.7257	 7.85586	 -23.2439	 -11.4032	 5.91169	 -19.4546	 -8.1371	 4	 -15.6001	 224480	 228306	 232196	 236144	 240146	 
7.8	 -25.0389	 13.8786	 -34.2489	 -21.5453	 11.8368	 -30.6707	 -18.1102	 9.82827	 -27.0179	 -14.7333	 7.85269	 -23.2934	 -11.4137	 5.91004	 -19.5006	 -8.15044	 4	 -15.643	 225014	 228861	 232770	 236737	 240754	 
7.9	 -25.037	 13.8708	 -34.307	 -21.5466	 11.8304	 -30.7249	 -18.1147	 9.82332	 -27.0682	 -14.7409	 7.84937	 -23.3401	 -11.4244	 5.9084	 -19.5438	 -8.16391	 4	 -15.683	 225519	 229386	 233314	 237297	 241330	 
8	 -25.0353	 13.8627	 -34.3622	 -21.548	 11.8238	 -30.7762	 -18.1194	 9.81817	 -27.1156	 -14.7486	 7.84594	 -23.3839	 -11.435	 5.90675	 -19.5841	 -8.17742	 4	 -15.72	 226029	 229915	 233861	 237859	 241906	 
8.1	 -25.0337	 13.8544	 -34.4145	 -21.5496	 11.8169	 -30.8246	 -18.1241	 9.81296	 -27.1602	 -14.7563	 7.84245	 -23.4248	 -11.4456	 5.90502	 -19.6216	 -8.19094	 4	 -15.7542	 226541	 230445	 234406	 238420	 242480	 
